Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-9,03;-2,51;-0,67;-16;73;73,94;1,45;-766;-4,07;-0,08;-1,39;-0,13;-1,01;-0,09;-9,78;-1,53;-1,07;113;140;79,22;1,55;-146;-6,17;-0,12;-0,53;-0,05;1,14;0,11
-9,38;-4,4;1,11;-4023;-3990;64,17;2,61;4606;6,11;0,09;80,62;6,71;-63,04;-5,41;-8,24;-0,46;-0,62;3202;-120;84,66;3,15;2728;-4,31;-0,17;43,35;3,63;-2,83;-0,13
-8,8;-1,49;-0,9;2056;4056;78,81;4,05;-3620;-5,76;-0,01;-44,97;-25,72;59,8;35,52;-9,53;-0,3;-1,63;-1534;203;80,15;4,6;-2445;-9,69;-0,35;-35,63;-21,01;2,1;1,27
-8,76;-3,26;-1,47;2774;470;67,77;5,45;-2709;-8,93;-0,29;-31,06;-31,06;5,06;5,07;-9,94;-2,93;-1,77;6900;-1284;70,99;5,92;-4669;-9,68;-0,62;-69,58;-69,55;-20,6;-20,59
-9,04;-0,96;0,83;-2288;-303;82;48,72;5432;5,24;2,78;93,23;93,23;-6,75;-6,75;-9,77;-3,35;-1,77;-4968;-2233;68,8;41,42;19374;-9,72;-5,88;297,49;297,49;-35,09;-35,09
-7,07;-2,12;-3,29;8510;6648;61,06;61,05;-6535;-24;-23,98;-89,47;-89,47;99,38;99,38;-9,67;-2,26;-3,34;1638;1034;67,35;67,33;-5492;-18,59;-18,58;-82,15;-82,15;14,79;14,79
-8,78;-1,56;-1,51;1246;115;76,11;71,64;-2162;-9,62;-14,11;-22,71;-22,71;-0,36;-0,36;-9,87;-0,69;-2,1;944;-793;77,37;74,32;-4726;-12;-14,1;-70,45;-70,45;-13,11;-13,11
-7,66;-1,9;0,19;3760;-1311;75,97;73,41;891;1,41;-7,79;23,9;23,87;-22,14;-22,12;-6,82;-2,14;-0,84;-1371;2018;71,33;73,06;14237;-6,73;-11,24;219,06;218,88;29,81;29,78
-8,41;-1,55;-0,71;212;2744;78,56;76,62;-2347;-4,74;-5,84;-25,53;-25,53;39,77;39,77;-10,58;-2,22;-2,86;1421;818;71,11;72,57;-5180;-14,8;-11,89;-77,38;4,92;11,49;16,57
-9,39;-1,3;-1,73;2203;864;77,02;76,87;-2343;-10,36;-7,65;-25,47;-25,47;11,07;11,09;-10,36;-0,54;-1,64;1623;-380;80,52;74,42;-3618;-8,99;-11,22;-53,54;-53,5;-6,8;-6,79
-9,69;-1,96;-0,24;-1151;-4626;78,49;77,29;2981;-1,38;-5,91;55,81;33,23;-72,75;-49,45;-7,12;-3,87;-1,84;2068;-3906;58,95;71,49;4832;-12,8;-11,57;75,47;39,64;-60,63;-45,68
-8,76;0,17;0,98;-1133;458;83,51;78,49;-3840;6,4;-3,12;-48,33;-48,28;4,87;4,84;-9,23;0,82;0,68;-4696;-1448;83,41;73,2;-6354;4,18;-8,97;-95,31;-95,22;-23,11;-23,12
-9,01;-2,04;-1,54;1727;1484;74,16;75,9;-2224;-9,47;-7;-23,65;-23,65;20,54;20,54;-9,91;-0,83;-2,08;1291;-142;77,26;75,56;-2493;-11,83;-10,81;-36,36;-36,36;-3,17;-3,17
-10,3;-1,14;-0,49;5950;739;83,16;78,68;-1866;-2,69;-5,44;-18,19;-18,19;9,16;9,17;-10,93;-0,74;-0,75;4373;-960;84,49;78,87;-6496;-3,94;-8,35;-97,48;-97,44;-15,66;-15,65
-9,21;0,93;0,58;-680;4652;83,19;79,98;185;3,62;-3;13,12;4,43;68,9;52,31;-11,46;-2,02;-2,2;5940;2564;75,4;77,93;20727;-10,68;-8,93;318,14;202,68;38,15;23,2
-9,44;-1,29;-2,39;3131;4855;73,98;78,86;-3962;-14,06;-5,37;-50,19;-50,15;72;71,99;-9,7;-0,82;-3,17;-329;841;71,32;76,59;-2145;-18,06;-10,25;-31,05;-30,9;11,84;11,85
-9,02;-1,76;-1,91;2514;290;73,95;76,03;-1693;-11,71;-9,25;-15,55;-15,55;2,31;2,31;-9,99;-1,23;-1,71;4013;-44;78,1;77,51;-5755;-9,64;-9,93;-86,16;-86,16;-1,67;-1,67
-7,84;-2,73;-0,81;6072;655;70,03;73,79;5589;-5,55;-7,9;95,63;95,56;7,88;7,88;-9,09;-3,97;-0,71;-144;892;66,05;73,21;23858;-4,07;-7,95;365,94;365,66;12,62;12,61
-8,34;-2,79;-1,57;3748;5733;69;72,57;-3751;-10,14;-8,35;-46,97;-7,37;85,41;63,87;-9,9;-0,62;-2,13;1429;880;77,38;74,38;-3074;-12,1;-8,35;-45,23;68,92;12,44;12,48
-8,9;-1,41;-1,23;2581;1351;78,13;73,96;-2892;-7,78;-8,25;-33,85;-33,84;18,51;18,53;-9,9;0,21;-1,15;2754;-1925;83,26;76,33;-4045;-6,64;-7,76;-60,06;-59,98;-30,39;-30,36
-8;-2,56;-0,24;-3771;1396;72,2;73,71;2103;-1,64;-7,12;42,41;21,23;19,19;19,01;-9,93;-3,77;-2,64;-6429;-1595;65,13;74,25;24278;-13,97;-8,67;372,36;252,24;-25,35;-26,75
-11,42;-0,26;0,42;451;5680;87,52;75,87;-2032;2,1;-5,65;-20,72;-20,7;84,6;84,56;-10,83;-1,51;-0,44;-2673;-884;81,76;75,3;-4745;-2,28;-6,84;-70,74;-70,54;-14,5;-14,5
-8,15;-2,46;-1,86;-967;684;69,28;72,13;-3285;-12,33;-9,62;-39,85;-39,85;8,32;8,32;-9,69;-1,75;-2;1795;-199;74,69;74,92;-4782;-11,46;-9,68;-71,31;-71,31;-4,04;-4,04
-6,97;-1,74;0,72;-1191;495;74,89;73,17;284;5,69;-4,04;14,64;14,6;5,44;5,44;-9,4;-2,78;-1,01;-7617;-1091;72,52;74,02;25024;-5,91;-8,46;383,75;383,46;-17,66;-17,65
-8,87;-1,93;-0,94;4324;6711;76,39;75,18;-4319;-5,93;-5,19;-55,64;-55,64;100,34;100,34;-9,71;-0,39;-1,74;549;-601;79,61;75,49;-2950;-10,14;-8,14;-43,34;75,24;-10,18;-12,25
-9,32;-2,02;-1,07;610;1968;76,22;75,83;-2145;-6,38;-5,79;-22,45;-22,47;27,93;27,97;-10,21;-1,19;-1,5;4294;-2303;79,4;76,28;-6865;-8,28;-7,93;-103,11;-103;-36,16;-36,15
-6,88;-3,02;-0,53;-558;3367;66,01;73,2;-1254;-4,02;-5,35;-8,85;-12,63;49,28;43,36;-10,67;-3,6;0,51;1779;-9311;71,16;75,16;32767;2,58;-5,87;501,96;333,89;-143,15;-113,42
-8,86;-1,41;-2,24;1929;1086;73,37;73,38;-1702;-14;-7,28;-15,68;-15,68;14,46;14,48;-10,04;-1,68;-3,17;-4595;1158;70,33;74,05;-4791;-17,3;-6,46;-71,45;-71,19;16,68;16,6
-9,91;-0,67;-0,76;5289;-3614;84,17;75,29;1942;-4,38;-6,76;39,95;24,49;-57,3;-37,35;-11,49;-0,44;-0,91;3254;1606;84,96;80,5;-12110;-4,54;-5,45;-183,19;-183,19;23,52;23,52
-10,69;1,91;2,65;-1153;2678;73;74,81;-952;13,73;-3,55;-4,23;-4,22;38,77;38,72;-9,53;0,14;-2,51;9467;4302;75,19;78,59;7671;-14,78;-9,37;118,81;118,63;64,68;64,65
-8,91;-2,17;-1,52;2851;1716;73,47;74,09;-3308;-9,4;-7;-40,2;-40,2;24,08;24,08;-9,76;-0,46;-1,83;2539;-317;79,07;78,85;-3097;-10,6;-9,49;-45,58;0,04;-5,84;13,75
-10,24;0,08;0,74;-100;-2367;85,85;78,51;1335;4,12;-2,97;30,68;30,64;-38,26;-38,22;-12,34;0;-0,61;1961;-1152;87,18;80,68;-10240;-2,82;-8,07;-154,64;-154,54;-18,59;-18,57
-9,65;0,72;0,99;940;1883;82,76;81,1;2640;5,87;2,58;50,61;50,61;26,63;26,63;-10,47;0,79;-1,49;13748;3272;80,83;80,74;8572;-8,09;-8,33;132,57;132,57;48,95;48,95
-8,7;-1,83;-1,38;1148;2487;75,29;78,93;-2875;-8,79;-1,67;-33,59;-33,54;35,85;35,84;-9,43;-0,18;-2,24;183;-153;76,62;79,31;-3244;-13,34;-9,88;-47,83;-47,71;-3,34;-3,3
-9,63;-1,04;-1,17;-119;-1923;80,76;79,49;-573;-6,89;-3,19;1,55;-8,2;-31,48;-12,77;-9,97;-2,26;-1,4;344;-755;75,09;78,15;-7364;-7,79;-9,5;-110,73;-93,22;-12,53;-9,96
-9,2;0,29;-0,39;-2895;5427;86,99;81,08;-1635;-2,42;-3,04;-14,66;-14,66;80,73;80,68;-9,3;-2,67;-3,56;8982;5342;64,44;75,17;17660;-20,19;-12,09;271,32;271,09;80,56;80,5
-8,8;-1,7;-1,51;1033;1370;75,5;80,29;-3163;-9,56;-4,28;-37,99;-31,51;18,8;35,99;-9,6;-0,08;-2,11;-1875;-148;77,57;76,73;-2848;-12,43;-11,86;-41,78;-41,78;-3,26;-3,26
-10,11;-1,59;-0,18;4796;-1931;81,03;80,53;1812;-1,01;-3,89;37,96;37,92;-31,6;-31,56;-12,51;0,98;-0,19;3207;-858;85,43;79,99;-11468;-0,87;-7,84;-173,38;-173,3;-14,1;-14,09
-9,99;1,88;0,21;-2492;3829;79,28;80,34;-152;1,18;-3,11;7,98;16,3;56,34;31,92;-9,95;-0,91;0,12;5678;2332;84,75;81,29;12723;0,71;-5,71;195,94;93,36;34,6;21,07
-8,98;-2,08;-0,78;4837;1607;76,09;79,95;-2332;-4,82;-3,26;-25,3;-25,28;22,41;22,42;-9,58;-1,37;-2,02;2464;335;75,73;80,16;-3834;-11,78;-6,72;-56,83;-56,74;4,11;4,13
-9,21;-0,58;-1,48;-374;-8469;80,21;79,9;5363;-9,1;-3,85;92,18;59,54;-131,42;-88,68;-10,28;-3,13;-4,37;3419;1676;62,41;77,05;-12599;-22,12;-9,76;-190,65;-153,45;24,59;18,9
-8,98;-0,49;1,35;-2616;-920;80,9;79,68;1183;8,55;-2,44;28,36;28,38;-16,17;-16,21;-9,48;-1,06;-0,81;1002;2564;82,01;77,86;-7047;-4,83;-9,53;-105,89;-105,92;38,15;38,13
-8,69;-2,36;-1,15;1609;-973;73,22;75,91;-2159;-7,27;-5,19;-22,66;-22,66;-16,97;-16,97;-9,6;-1,25;-1,71;226;490;77,55;77,92;-4732;-10,01;-9,93;-70,54;-80,37;6,48;15,27
-7,7;-2,22;0,96;-2252;-2259;72,59;74,65;3643;6,8;-0,84;65,92;65,86;-36,61;-36,6;-6,33;-4,54;-1,26;3074;-1134;53,35;75,1;20097;-9,19;-10,13;308,52;308,28;-18,31;-18,29
-8,28;-3,47;-1,2;2035;3243;66,06;72,3;-3312;-7,64;-2,56;-40,26;-10,78;47,39;24,06;-10,06;-1,88;-2,45;509;317;72,95;73,81;-3001;-13,47;-11,56;-44,12;-44,12;3,84;3,84
-9,07;-1,56;-1,27;-1002;2377;77,49;73,48;-2296;-7,87;-3,72;-24,75;-24,74;34,17;34,16;-10,31;-1,5;-1,6;2804;-1658;77,99;75,36;-7772;-8,72;-10,63;-116,96;-116,91;-26,31;-26,29
-8,62;0,71;0,97;-2034;2910;82,07;75,11;-1926;6,39;-2,03;-19,1;-20,67;42,31;40,05;-12,53;-4,16;-1,31;4855;1821;70,81;74,1;25278;-5,68;-9,22;387,62;247,45;26,8;12,05
-9,85;-2,52;-1,47;6201;3280;73,52;75;-1913;-8,21;-3,02;-18,91;-18,91;47,96;47,95;-9,95;-1,39;-1,34;-1891;866;79,04;75,19;-3855;-7,57;-8,09;-57,15;-56,96;12,22;12,22
-9,73;0,17;1,08;4076;-5218;83,6;76,17;2467;6,32;-1,81;47,96;29,39;-81,78;-45,74;-12,52;0,02;0,14;6919;2125;89,34;77,73;-12311;0,66;-6,86;-186,25;-150,33;31,44;26,11
-9,99;1,87;1,87;-1723;198;75,18;75,89;1447;10,41;-0,28;32,39;32,39;0,9;0,87;-9,55;0,21;-0,05;4983;3384;88,74;79,48;3683;-0,28;-6,39;57,93;57,8;50,66;50,65
-8,05;-1,14;-1,2;2686;1464;78,36;77,33;-3424;-8,42;-4,97;-41,97;-41,97;20,23;20,23;-8,98;1,26;-2,29;-1348;-699;73,78;76,21;-3006;-14,15;-10,86;-44,19;-44,19;-11,67;-11,67
-10;-0,92;-0,29;2166;-2462;84,46;80,01;2116;-1,67;-3,86;42,61;42,55;-39,71;-39,67;-11,83;-0,14;-1,49;3889;-700;82,8;78,62;-10623;-7,17;-9,6;-160,48;-160,41;-11,69;-11,69
-9,46;1,66;1,11;373;5139;78,06;79,46;-1273;6,61;-0,95;-9,14;5,23;76,34;44,11;-9,04;-1,54;-1,5;7321;3408;76,59;78,09;14367;-9,31;-9,68;221,04;115,07;51,03;33,61
-9,04;-1,36;-1,41;5528;2176;77,8;79,25;-2999;-8,76;-2,6;-35,49;-35,46;31,1;31,11;-9,42;0,24;-2,19;1819;24;76,81;77,92;-2746;-13,11;-10,05;-40,22;-40,13;-0,63;-0,61
-8,72;0,57;-0,49;-3288;-6234;85,08;80,26;2093;-3,22;-2,76;42,25;20,66;-97,3;-61,62;-11,65;1,16;-2,92;-177;-2783;74,89;77,35;-12997;-14,02;-11,03;-196,73;-153,22;-43,49;-31,58
-10,1;0,72;2,63;-4047;-2023;74,9;79,24;-969;14,56;-0,08;-4,49;-4,48;-33,01;-33,02;-10,5;0,39;1,18;-4394;-3876;83,27;78,13;-6428;6,39;-8,92;-96,44;-96,47;-60,18;-60,16
-8,96;-1,5;-1,41;4020;917;77,05;77,9;-3842;-8,83;-5,24;-48,36;-48,36;11,88;11,88;-9,98;0,2;-1,43;2153;-164;81,79;80,19;-3923;-8,13;-8,62;-58,19;-58,19;-3,5;-3,5
-9,88;-5,39;0,41;-3463;-5863;61,31;71,77;3981;2,11;-2,63;71,08;71;-91,63;-91,57;-2,01;-2,87;-2,76;4295;-595;26,78;60,36;-2048;-38,26;-19,76;-29,57;-29,59;-10,08;-10,08
-12,28;-0,03;1,79;10074;-2102;81,69;77,81;1503;8,31;4,29;33,25;33,25;-34,21;-34,21;-10,18;0,64;-1,14;-3076;1251;82,69;74,26;-11322;-6,37;-11,47;-171,15;-171,15;18,1;18,1
-8,56;-3,1;-2;564;746;66,67;73,44;-4610;-12,4;-2,04;-60,08;-60,02;9,27;9,24;-9,72;-2,81;-2,21;1618;-331;69,82;72,6;-4662;-12,32;-12,22;-69,48;-69,54;-6,05;-6,04
-9,11;-1,53;0,75;-365;-3349;79,39;77,17;4338;4,66;2,05;76,53;76,53;-53,25;-53,25;-6,64;-7,03;-2,93;1775;-2178;41,07;63,8;18110;-16,87;-13,43;278,19;181,58;-34,25;-26,42
-9,04;-3,56;-0,65;2018;6608;68,18;73,58;-4219;-3,83;-0,02;-54,11;-54,03;98,77;98,67;-9,09;1,47;3,69;6826;-737;66,38;64,28;-3893;21,85;-5,17;-57,74;-57,59;-12,25;-12,26
-8,55;-1,84;-1,31;1216;568;75,2;74,24;-3461;-8,54;-2,54;-42,54;-45,73;6,55;32,14;-9,85;-1,95;-2,06;2119;488;73,93;70,05;-6020;-11,61;-9,13;-90,21;-90,21;6,45;6,45
-8,4;-0,77;-0,16;3437;1309;84,64;76,61;3049;-1,11;-2,37;56,85;56,79;17,86;17,87;-11,18;-3,11;-1,39;-6456;1555;73,04;71,19;27676;-6,85;-8,5;424,23;423,91;22,74;22,73
-8,79;-2,17;-1,49;6593;3628;73,32;74,67;-3987;-9,36;-6,47;-50,57;-50,57;53,27;53,27;-9,9;1,53;-1,96;1632;-427;75,93;72,53;-3185;-11,04;-8,34;-46,93;83,88;-7,52;0,89
-7,83;-3,82;-3,06;-3679;-5765;57,98;68,54;2453;-19,35;-11,43;47,75;47,69;-90,14;-90,05;-8,63;-4,41;-3,84;6653;920;55,85;68,94;-10999;-21,62;-10,93;-166,22;-166,07;13,05;13,04
-9,1;0,02;1,02;-3934;-360;83,63;77,81;-195;6,37;-0,26;7,32;7,32;-7,62;-7,62;-9,18;-0,76;-0,97;-4310;2997;82,34;76,99;-5498;-6,02;-8,26;-82,24;-82,24;44,76;44,76
-9,09;-1,64;-1,66;2068;866;75,57;76,93;-3009;-10,21;-4,07;-35,64;-35,61;11,1;11,09;-9,96;-1,17;-1,92;174;19;77,31;77,22;-3545;-10,81;-9,42;-52,42;-52,44;-0,71;-0,68
-6,75;-0,89;-2,08;-6600;-7313;71,48;75,35;5722;-16,99;-7,65;97,66;60,63;-113,77;-79,08;-7,5;-5,43;-2,81;-6399;793;50,82;70,03;-15334;-16,86;-11,75;-232,41;-182,41;11,11;7,83
-8,93;-0,64;-1,16;-1401;665;81,58;76,46;-3789;-7,36;-7,4;-47,55;-47,48;8,03;7,98;-10,32;9,14;-4,57;-11029;-671;45,28;64,73;-3971;-18,36;-13,74;-58,93;-59;-11,24;-11,23
-8,96;-0,83;-1,5;1670;648;79,2;76,98;-4079;-9,43;-7,92;-51,97;-50,73;7,77;7,83;-9,6;-0,33;-2,18;1854;-840;77,06;72,1;-4335;-12,79;-13,27;-64,48;-64,48;-13,82;-13,82
-9,53;-2,81;0,92;2900;-2895;72,77;76,26;4552;5,31;-5,84;79,8;4,08;-46,32;-14,91;-9,04;-4,37;-1,14;-8419;-1685;63,45;68,82;19586;-6,49;-10,89;300,72;300,49;-26,73;-26,72
-8,79;-1;-1,68;4610;3260;77,48;76,44;-4962;-10,72;-6,54;-65,46;-42,43;47,65;26,94;-9,61;0,13;-2,93;2577;179;73,01;69,91;-3064;-16,97;-11,95;-45,08;50,93;1,73;-6,17
-10,18;-0,81;-1,71;3262;749;79,45;76,89;433;-9,52;-7,04;16,91;16,87;9,32;9,33;-11,77;-1,39;-1,4;2559;-853;80,47;72,16;-10818;-6,75;-10,67;-163,46;-163,33;-14,02;-14,02
-10,35;0,48;2,29;-6526;-390;77,27;76,94;-2660;12,46;-4,98;-30,31;-17,2;-8,07;-3,24;-8,39;-3,1;-1,71;-4610;5303;67,1;69,11;12559;-10,85;-11,04;193,44;193,44;79,96;79,96
-9,03;-0,85;-1,26;1722;278;80,43;77,27;-3001;-7,91;-5,32;-35,52;-35,51;2,12;2,12;-9,99;0,14;-1,68;81;-1205;80,43;73,56;-4222;-9,54;-10;-62,76;-62,6;-19,4;-19,33
-9,06;-3,81;-0,87;2530;-3795;66,68;76,28;4666;-5,03;-5,31;81,54;49,02;-60,06;-42,79;-4,56;0,18;-1,92;-10218;4000;67,12;71,81;9480;-22,78;-13,5;146,43;88,36;60,07;38,01
-5,63;-3,34;-1,94;-975;-831;55,56;74,43;-2085;-16,51;-6,04;-21,53;-21,49;-14,81;-14,82;-9,62;-0,72;-5,56;-1877;4298;59,75;69,33;-9163;-29,97;-16,76;-138,19;-138,05;64,62;64,6
-8,6;-1,65;-0,88;3143;771;77,77;76,33;-2560;-5,71;-5,89;-28,78;-28,78;9,65;9,65;-9,87;0,1;-1,47;1718;-536;81,52;76,74;-7007;-8,46;-12,01;-105,28;-105,28;-9,18;-9,18
-8,41;-2,77;0,57;4426;-2168;71,42;74,56;3554;3,7;-2,45;64,56;64,5;-35,22;-35,19;-7,38;-0,04;0,12;-584;426;88,99;81,32;23758;0,97;-7,4;364,42;364,12;5,5;5,49
-8,7;-4,81;-4,34;11317;9263;53,31;68,9;-6083;-23,58;-8,04;-82,57;-41,71;139,3;90,82;-9,15;-0,87;-0,19;8395;-4126;84,42;83,26;-1074;-1,18;-2,97;-14,7;-14,7;-63,99;-63,99
-8,72;-1,61;-1,87;202;1868;74,19;70,31;-2176;-11,94;-9;-22,92;-22,93;26,4;26,44;-9,8;-2,3;-2,52;-260;-739;70,81;78,32;-4977;-14,04;-7,26;-74,28;-74,25;-12,28;-12,31
-8,62;-1,7;-0,57;1226;-1054;78,27;71,75;6492;-3,72;-8,03;109,41;72,65;-18,21;-5,8;-10,69;-2,76;-2,27;-4838;1699;71,52;74,05;20266;-11,59;-10,08;311,1;311,1;24,94;24,94
-8,44;-3,19;-0,95;4835;6105;68,5;71,24;-5530;-6;-7,48;-74,13;-74,04;91,09;91,03;-10,17;0,75;-1,11;264;160;82,47;77,35;-3115;-6,23;-7,83;-45,86;-45,63;1,44;1,46
-9,27;-1,23;-1,82;3774;210;76,65;72,18;-1875;-11,04;-8,15;-18,33;-33,8;1,09;26,07;-10,48;-1,27;-2,05;1572;-841;77,05;77,26;-6305;-10,97;-8,88;-94,56;-80,97;-13,84;-9,59
-7,77;-1,08;0,28;-2568;-1106;81,85;73,39;-1032;2,05;-7,08;-5,46;-5,47;-19,01;-18,98;-13,55;-4,6;-1,53;-12698;3685;70,32;75,72;30069;-6,11;-8,52;460,77;460,43;55,26;55,22
-9,93;-1,24;-1,13;4063;698;80,42;77,45;-1286;-6,44;-6,72;-9,33;-9,33;8,54;8,54;-9,7;0,26;-1,81;1914;-929;79,32;76,48;-3302;-10,57;-7,84;-48,71;92,74;-15,18;4,38
-7,2;-2,22;-0,99;-4510;-11326;71,36;75,23;6506;-7,49;-7,02;109,63;109,55;-175,04;-174,92;-9,08;-7,03;-2,09;6263;1056;51,07;72,61;-15190;-10,33;-7,91;-230,21;-230,01;15,12;15,12
-8,2;-0,09;0,98;-169;-1395;83,16;76,98;145;6,82;-3,05;12,51;39,48;-23,42;-65,51;-8,87;-0,7;-0,67;-6896;955;83,76;79,2;-9357;-4,29;-6,16;-141,15;-141,16;13,58;13,58
-8,9;-1,87;-1,45;2883;1321;75,14;76,38;-2700;-9,03;-4,2;-30,92;-30,88;18,05;18;-9,6;0,02;-1,65;1924;-805;80,23;79,62;-3207;-9,77;-7,85;-47,26;-47,32;-13,29;-13,27
-10,61;-4,13;-0,67;-7639;-3486;68,47;74,98;7751;-3,36;-4,01;128,64;84,32;-55,34;-34,97;-5,59;-6,08;-4,01;-7280;-894;37,49;68,17;-13327;-25,9;-13;-201,77;-158,86;-14,65;-14,27
-10,7;-2,28;-0,88;-3960;1140;77,14;75,19;-4363;-4,6;-3,81;-56,31;-56,22;15,28;15,25;-12,52;9,93;1,62;849;-3754;51,21;64,5;3070;5,8;-9,48;48,57;48,44;-58,31;-58,29
-8,8;-2,17;-1,5;1155;908;73,32;74,99;-3807;-9,4;-4,73;-47,82;-50,16;11,74;12,72;-9,83;-0,82;-2;1431;-644;77,58;72,24;-4612;-11,48;-10,6;-68,71;-68,71;-10,83;-10,83
-7,74;-2,14;0,08;1686;1683;74,54;75,01;3303;0,6;-4,07;60,73;-3,6;23,57;17,28;-11,95;-3,97;-2,18;-11473;1072;69,25;71,09;22650;-9,82;-10,47;347,5;347,24;15,37;15,35
-8,74;-1,94;-1,79;2525;1557;73,19;74,89;-3676;-11,29;-4,88;-45,82;-31,84;21,65;20,2;-9,75;-0,36;-2,52;-2186;391;75,37;72,3;-3619;-14,48;-10,88;-53,55;57,8;4,97;7,85
-10,52;0,34;1,41;4410;-10014;82,15;75,65;3957;7,63;-3,81;70,71;70,65;-155,01;-154,9;-11,88;0,31;0,06;5077;2815;88,5;75,81;-15320;0,28;-8,3;-232,19;-232,01;41,98;41,96
-9,65;0,05;1,76;-3802;-703;79,64;77,7;-549;10,35;4,51;1,92;1,92;-12,85;-12,85;-9,49;-1,06;-0,13;-4556;851;83,6;80,54;-3609;-0,77;-4,16;-53,4;-53,4;11,99;11,99
-8,89;-2,13;-1,28;2269;619;74,41;76,46;-2560;-7,97;-0,07;-28,78;-28,76;7,33;7,32;-9,86;-0,46;-1,41;2291;-748;81,45;80,91;-4542;-8,13;-5,79;-67,64;-67,63;-12,42;-12,4
-9,17;-3,09;-2,36;-6452;-2188;67,03;73,91;5880;-13,7;-3,71;100,07;64,27;-35,52;-23,62;-6,61;-9,56;-2,88;-1501;-1496;33,49;67,93;-10503;-13,92;-8,27;-158,65;-133,37;-23,84;-20,67
-12,7;-1,17;0,46;4405;-1084;84,36;76,06;2485;2,06;-2,28;48,24;48,25;-18,67;-18,67;-10,97;-3,92;-1,7;-4619;4869;68,73;68,04;-11898;-8,33;-8,7;-179,95;-179,92;73,34;73,28
-8,92;-1,84;-1,23;2328;503;76,07;76,04;-2615;-7,67;-5,43;-29,62;-29,62;5,56;5,56;-9,71;-0,43;-1,7;1795;-345;79,78;70,29;-4089;-9,9;-9,4;-60,73;-93,84;-6,27;15,83
-8,22;-3,92;-0,17;-2239;-356;64,45;71,71;1670;-1,09;-3,88;35,8;35,76;-7,56;-7,55;-5,96;-3,63;-1,76;-6899;-1061;55,9;68,16;14890;-14,16;-10,44;229,03;228,83;-17,2;-17,18
-8,79;-2,58;-1,27;2645;3270;71,88;71,78;-3037;-7,9;-4,93;-36,07;-16,11;47,8;32,43;-9,84;-0,02;-0,77;-1974;227;85,51;78,34;-2998;-4,49;-6,56;-44,07;-44,07;2,47;2,47
-9,21;-1,72;-1,21;-1937;934;77,11;73,03;-2952;-7,38;-5,51;-34,77;-34,76;12,14;12,15;-10,19;-0,65;-1,44;2629;-480;81,2;79,41;-5916;-8,02;-7,21;-88,62;-88,59;-8,33;-8,32
-9,33;-1,21;-0,07;-53;-366;82,6;74,74;1134;-0,44;-4,67;27,61;10,29;-7,71;-2,19;-12,88;-1,49;-0,43;-10224;2856;83,12;80,43;25585;-1,89;-5,64;392,31;258,7;42,6;28,46
-8,82;-2,28;-2,1;1171;2803;70,62;74,11;-2666;-13,01;-5,89;-30,4;-30,38;40,67;40,65;-9,9;-1,01;-1,79;602;-453;78,28;80,06;-1710;-10,18;-5,8;-24,41;-24,23;-7,92;-7,89
-9,73;-1,4;-0,87;2195;-9378;80,4;77,88;3634;-5,07;-5,46;65,78;65,78;-145,3;-145,3;-11,08;-0,01;-3,42;-878;1132;72,85;78,79;-13383;-17,15;-8,04;-202,62;-153,06;16,28;9,56
-8,5;0,12;-0,76;1844;813;84,86;80,1;-101;-5,08;-5,15;8,76;8,79;10,29;10,2;-8,27;-3,28;-1,62;6793;1081;66,14;76,91;-3658;-10,31;-8,9;-54,15;-54,21;15,5;15,5
-8,71;-1,14;-2,27;-2213;-857;73,72;78,39;-1906;-14,5;-7,68;-18,8;-11,13;-15,2;-8,15;-9,88;-1,2;-1,58;-1637;-733;78,62;77,95;-5754;-9,02;-9,06;-86,15;-86,15;-12,19;-12,19
-6,77;-2,65;-0,62;-2994;1707;68,08;76,16;2282;-4,85;-7,11;45,14;45,1;23,94;23,92;-10,6;-1,9;-0,9;496;222;78,8;78,23;23938;-4,76;-7,68;367,17;366,88;2,39;2,38
-8,92;-1,97;-2;5063;2675;72,56;74,04;-3415;-12,34;-10,17;-41,84;-41,84;38,72;38,72;-10,09;1,28;-1,65;1574;-458;78,29;78,25;-2161;-9,21;-7,35;-31,29;79,33;-7,99;-5,11
-10,79;-1,95;-1,17;1537;-1484;78,1;75,66;-98;-6,1;-8,75;8,8;8,77;-24,78;-24,74;-12,19;-0,58;-1,41;-1155;-934;82,85;79,22;-11714;-6,61;-6,94;-177,14;-176,98;-15,26;-15,25
-8,82;0,42;0,51;-4376;1693;85,71;78,37;-1871;3,33;-5,45;-18,26;-10,75;23,73;10,26;-9,61;-2,38;-1,27;-7119;4251;74,32;78,38;-4554;-7,31;-7,49;-67,83;-98,15;63,9;41,91
-8,76;-1,91;-1,12;2604;703;75,84;77,86;-3305;-7,1;-5,84;-40,16;-40,14;8,61;8,61;-9,78;-0,32;-1,73;2317;-929;79,79;78,73;-3707;-10,04;-8,21;-54,9;-54,92;-15,18;-15,15
