Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-9,16;0,46;-0,84;374;60;84,05;1,65;-799;-5,22;-0,1;-1,9;-0,17;-1,2;-0,1;-9,87;0,58;-1,26;180;21;82;1,61;-186;-7,26;-0,14;-1,14;-0,1;-0,68;-0,06
-9,24;0,37;-0,65;604;-170;85,35;3,25;-883;-4,04;-0,18;-3,18;-0,43;-4,72;-0,48;-9,86;0,4;-1,04;197;125;83,52;3,18;-107;-6,04;-0,26;0,07;-0,09;0,91;0,04
-9,17;0,51;-0,92;521;320;83,46;4,77;-539;-5,71;-0,29;2,07;1,14;2,77;1,56;-9,92;0,71;-1,48;806;-46;80,62;4,64;-218;-8,46;-0,41;-1,63;-1,06;-1,7;-1,05
-9,16;0,33;-0,77;340;103;84,78;6,35;-763;-4,79;-0,37;-1,35;-1,35;-0,55;-0,55;-9,77;0,47;-1,17;-17;63;82,67;6,18;-88;-6,79;-0,54;0,36;0,36;-0,04;-0,04
-9,13;0,07;-0,68;216;16;85,74;51,22;-854;-4,24;-2,56;-2,74;-2,74;-1,88;-1,88;-9,9;0,3;-1,08;255;-66;83,54;49,9;-56;-6,22;-3,75;0,85;0,85;-2,01;-2,01
-9,15;0,39;-0,57;448;186;85,67;85,64;-633;-3,58;-3,58;0,64;0,64;0,72;0,72;-9,86;0,65;-1,03;269;39;82,95;82,92;-82;-5,97;-5,97;0,45;0,45;-0,4;-0,4
-9,21;0,32;-0,7;442;289;85,25;85,37;-682;-4,32;-4,09;-0,11;-0,11;2,29;2,29;-9,9;0,7;-1,28;287;190;81,6;82;-68;-7,36;-6,94;0,66;0,66;1,9;1,9
-9,29;0,72;-0,93;158;54;82,79;84,32;-700;-5,68;-4,74;-0,39;-0,39;-1,3;-1,29;-9,93;0,95;-1,64;203;233;79,22;80,86;-54;-9,31;-7,91;0,88;0,88;2,56;2,56
-9,13;0,48;-0,89;387;179;83,68;84,13;-648;-5,56;-4,98;0,41;0,19;0,61;0,08;-9,94;0,66;-1,45;385;192;80,9;80,88;-58;-8,29;-8,02;0,81;0,83;1,93;2,11
-9,17;0,62;-0,76;549;87;83,9;84,08;-653;-4,7;-4,92;0,33;0,25;-0,79;-0,28;-9,91;0,83;-1,46;292;97;80,41;80,78;-25;-8,33;-8,09;1,32;1,04;0,48;1,42
-9,11;0,67;-0,83;212;136;83,33;83,94;-728;-5,16;-4,96;-0,81;-0,07;-0,04;-0,21;-9,78;0,85;-1,57;247;75;79,64;80,57;-64;-9,1;-8,27;0,72;0,94;0,15;1,04
-9,14;0,5;-0,71;345;187;84,59;84,04;-700;-4,42;-4,88;-0,39;-0,14;0,73;0;-9,88;0,73;-1,43;230;78;80,75;80,6;-134;-8,24;-8,26;-0,35;0,65;0,19;0,85
-9,1;0,59;-0,69;563;221;84,3;84,08;-714;-4,32;-4,81;-0,6;-0,23;1,25;0,24;-9,79;0,82;-1,45;207;-5;80,36;80,57;-160;-8,39;-8,28;-0,74;0,39;-1,08;0,49
-9,21;0,47;-0,91;264;8;83,64;84,02;-857;-5,66;-4,91;-2,78;-0,63;-2;-0,11;-9,94;0,83;-1,56;259;150;79,94;80,5;-84;-8,87;-8,35;0,42;0,39;1,29;0,62
-9,18;0,53;-0,96;768;379;83,2;83,94;-461;-5,95;-5,02;3,26;-0,1;3,67;0,4;-9,87;0,7;-1,51;392;-60;80,43;80,49;-253;-8,67;-8,39;-2,16;0,05;-1,92;0,27
-9,11;0,52;-0,72;501;30;84,41;83,98;-781;-4,53;-4,97;-1,62;-0,28;-1,66;0,15;-9,87;0,67;-1,46;283;58;80,75;80,51;-112;-8,41;-8,39;-0,01;0,04;-0,11;0,23
-9,15;0,55;-0,78;259;66;84,07;83,99;-763;-4,85;-4,97;-1,35;-0,4;-1,11;0,01;-9,83;0,81;-1,48;175;118;80,28;80,49;-21;-8,52;-8,4;1,38;0,18;0,8;0,29
-9,16;0,47;-0,8;195;372;84,22;84,02;-590;-4,98;-4,96;1,29;-0,23;3,56;0,36;-9,96;0,7;-1,42;341;66;80,96;80,53;-104;-8,12;-8,37;0,11;0,18;0,01;0,26
-9,15;0,61;-0,76;252;196;83,93;84,01;-653;-4,71;-4,95;0,33;0,12;0,87;0,68;-9,86;0,76;-1,45;221;47;80,6;80,54;-62;-8,32;-8,37;0,75;0,23;-0,28;0,21
-9,15;0,62;-0,83;379;119;83,56;83,98;-693;-5,14;-4,96;-0,28;-0,16;-0,3;0;-9,89;0,82;-1,44;226;12;80,49;80,53;-86;-8,26;-8,36;0,39;0,24;-0,82;0,13
-9,1;0,62;-0,66;456;41;84,31;84;-688;-4,12;-4,91;-0,2;-0,19;-1,49;-1,04;-9,87;0,86;-1,44;522;97;80,33;80,52;-68;-8,29;-8,35;0,66;0,27;0,48;0,16
-9,22;0,36;-0,78;107;387;84,69;84,05;-460;-4,83;-4,9;3,28;2,23;3,79;2,32;-9,89;0,89;-1,66;312;-130;79,21;80,43;-196;-9,49;-8,42;-1,29;0,16;-2,98;-0,06
-9,21;0,62;-0,75;470;127;83,98;84,05;-790;-4,64;-4,88;-1,76;-0,55;-0,18;0,58;-9,77;0,8;-1,44;283;92;80,41;80,43;-120;-8,37;-8,42;-0,13;0,14;0,4;-0,03
-9,18;0,53;-0,74;346;142;84,33;84,06;-767;-4,6;-4,87;-1,41;-0,9;0,05;0,36;-9,86;0,86;-1,46;314;145;80,27;80,43;-52;-8,38;-8,42;0,91;0,19;1,21;0,04
-9,18;0,59;-0,81;625;199;83,79;84,05;-719;-5,01;-4,88;-0,68;-0,84;0,92;0,52;-9,85;1,01;-1,57;427;-64;79,29;80,36;-92;-9;-8,45;0,3;0,2;-1,98;-0,07
-9,16;0,53;-0,7;335;329;84,52;84,08;-622;-4,35;-4,85;0,8;-0,46;2,9;1,06;-9,82;0,75;-1,33;-89;-71;81,13;80,4;-186;-7,71;-8,41;-1,14;0,12;-2,08;-0,18
-9,22;0,47;-0,65;225;19;85,03;84,12;-805;-4,04;-4,82;-1,99;-0,75;-1,83;0,53;-9,83;0,78;-1,28;111;32;81,33;80,44;-149;-7,39;-8,37;-0,57;0,09;-0,51;-0,2
-9,19;0,54;-0,55;350;252;85,2;84,18;-661;-3,45;-4,76;0,21;-0,6;1,73;0,72;-9,78;0,83;-1,44;274;131;80,35;80,44;-139;-8,35;-8,37;-0,42;0,06;1;-0,14
-9,15;0,55;-0,7;279;148;84,45;84,19;-724;-4,37;-4,74;-0,75;-0,62;0,14;0,64;-9,83;0,86;-1,52;174;99;79,95;80,42;-112;-8,74;-8,38;-0,01;0,06;0,51;-0,11
-9,09;0,56;-0,81;489;90;83,82;84,17;-703;-5,07;-4,76;-0,43;-0,6;-0,75;0,47;-9,82;0,85;-1,46;312;153;80,23;80,41;-75;-8,44;-8,38;0,55;0,08;1,34;-0,04
-9,18;0,56;-0,84;145;206;83,74;84,16;-700;-5,2;-4,78;-0,39;-0,57;1,03;0,53;-9,81;0,73;-1,46;184;7;80,56;80,42;-141;-8,43;-8,39;-0,45;0,06;-0,89;-0,08
-9,21;0,51;-0,75;438;136;84,36;84,17;-690;-4,65;-4,78;-0,23;-0,54;-0,04;0,47;-9,85;0,84;-1,49;224;49;80,13;80,4;-115;-8,58;-8,39;-0,06;0,05;-0,25;-0,09
-9,16;0,55;-0,68;472;346;84,57;84,19;-698;-4,21;-4,76;-0,36;-0,52;3,16;0,72;-9,76;0,76;-1,39;191;41;80,77;80,42;-151;-8,09;-8,38;-0,61;0,03;-0,37;-0,1
-9,16;0,54;-0,69;365;183;84,53;84,21;-732;-4,29;-4,74;-0,88;-0,55;0,67;0,72;-9,9;0,85;-1,52;339;1;80,05;80,4;-146;-8,67;-8,39;-0,53;0,01;-0,98;-0,13
-9,16;0,57;-0,71;354;113;84,31;84,21;-677;-4,43;-4,73;-0,04;-0,51;-0,39;0,63;-9,85;0,77;-1,36;196;48;81;80,42;-127;-7,82;-8,37;-0,24;0;-0,27;-0,14
-9,15;0,58;-0,8;508;168;83,86;84,2;-650;-4,98;-4,74;0,38;-0,44;0,44;0,61;-9,8;0,79;-1,49;256;24;80,22;80,41;-119;-8,63;-8,38;-0,12;-0,01;-0,63;-0,16
-9,21;0,47;-0,77;482;163;84,42;84,21;-743;-4,75;-4,74;-1,04;-0,49;0,37;0,6;-9,81;0,88;-1,5;232;97;79,96;80,4;-119;-8,65;-8,39;-0,12;-0,01;0,48;-0,13
-9,15;0,63;-0,74;538;155;83,92;84,2;-691;-4,63;-4,74;-0,25;-0,47;0,25;0,57;-9,82;0,92;-1,42;296;56;80,22;80,39;-88;-8,19;-8,39;0,36;0;-0,15;-0,13
-9,12;0,71;-0,8;324;133;83,28;84,17;-645;-5,02;-4,75;0,45;-0,41;-0,09;0,53;-9,9;0,96;-1,66;309;49;79,01;80,35;-122;-9,5;-8,42;-0,16;0;-0,25;-0,14
-9,1;0,58;-0,64;491;107;84,59;84,19;-670;-4,02;-4,73;0,07;-0,38;-0,49;0,46;-9,81;0,9;-1,58;332;110;79,53;80,33;-88;-9,09;-8,44;0,36;0,01;0,68;-0,11
-9,17;0,57;-0,92;420;115;83,26;84,16;-775;-5,71;-4,76;-1,53;-0,45;-0,36;0,41;-9,87;0,87;-1,61;332;126;79,5;80,31;-115;-9,23;-8,46;-0,06;0,01;0,92;-0,08
-9,14;0,52;-0,84;471;163;83,82;84,15;-762;-5,27;-4,78;-1,33;-0,5;0,37;0,41;-9,82;0,78;-1,62;226;-16;79,61;80,28;-215;-9,35;-8,49;-1,58;-0,04;-1,24;-0,12
-9,13;0,35;-0,69;319;171;85,19;84,18;-723;-4,29;-4,77;-0,74;-0,51;0,49;0,42;-9,81;0,66;-1,36;-42;27;81,23;80,31;-143;-7,9;-8,47;-0,48;-0,05;-0,59;-0,13
-9,15;0,59;-0,64;455;189;84,58;84,19;-683;-3,98;-4,75;-0,13;-0,49;0,77;0,44;-9,94;0,81;-1,58;538;128;79,86;80,3;-104;-9;-8,49;0,11;-0,05;0,95;-0,1
-9,13;0,58;-0,85;462;285;83,55;84,18;-643;-5,32;-4,76;0,48;-0,44;2,23;0,53;-9,84;0,83;-1,54;226;73;79,93;80,29;-89;-8,85;-8,5;0,34;-0,04;0,11;-0,09
-9,23;0,57;-0,84;368;56;83,71;84,17;-689;-5,22;-4,77;-0,22;-0,43;-1,27;0,44;-9,81;0,79;-1,51;345;113;80,14;80,29;-55;-8,73;-8,5;0,86;-0,02;0,73;-0,07
-9,18;0,54;-0,75;343;137;84,26;84,17;-750;-4,65;-4,78;-1,15;-0,47;-0,03;0,41;-9,84;0,8;-1,62;253;38;79,59;80,27;-147;-9,33;-8,52;-0,54;-0,03;-0,42;-0,08
-9,19;0,55;-0,72;456;189;84,35;84,18;-671;-4,48;-4,77;0,06;-0,44;0,77;0,43;-9,77;0,87;-1,64;304;39;79,22;80,24;-92;-9,52;-8,54;0,3;-0,02;-0,4;-0,09
-9,12;0,47;-0,75;292;128;84,47;84,19;-675;-4,67;-4,77;-0,01;-0,42;-0,17;0,4;-9,91;0,83;-1,56;340;62;79,89;80,23;-88;-8,9;-8,55;0,36;-0,01;-0,05;-0,09
-9,19;0,5;-0,73;482;113;84,48;84,19;-692;-4,56;-4,76;-0,26;-0,41;-0,39;0,36;-9,84;0,93;-1,54;315;62;79,62;80,22;-73;-8,87;-8,56;0,59;0;-0,05;-0,09
-9,13;0,49;-0,67;34;132;84,83;84,21;-750;-4,17;-4,75;-1,15;-0,45;-0,1;0,34;-9,83;0,77;-1,44;46;40;80,57;80,23;-114;-8,29;-8,55;-0,04;0;-0,39;-0,1
-9,22;0,51;-0,71;444;165;84,59;84,22;-701;-4,4;-4,75;-0,4;-0,44;0,4;0,34;-9,87;0,8;-1,5;307;49;80,25;80,23;-97;-8,59;-8,55;0,22;0,01;-0,25;-0,1
-9,16;0,51;-0,61;247;226;85,03;84,24;-674;-3,82;-4,73;0,01;-0,42;1,33;0,39;-9,73;0,77;-1,48;159;116;80,29;80,23;-98;-8,62;-8,55;0,2;0,01;0,77;-0,08
-9,17;0,47;-0,81;396;148;84,18;84,24;-690;-5,04;-4,74;-0,23;-0,41;0,14;0,38;-9,83;0,93;-1,5;351;59;79,83;80,22;-95;-8,63;-8,55;0,25;0,01;-0,1;-0,08
-9,18;0,59;-0,74;399;226;84,12;84,24;-658;-4,61;-4,73;0,25;-0,38;1,33;0,42;-9,84;0,87;-1,49;240;8;80,03;80,22;-122;-8,6;-8,56;-0,16;0,01;-0,88;-0,1
-9,19;0,52;-0,73;324;102;84,43;84,24;-750;-4,53;-4,73;-1,15;-0,42;-0,56;0,38;-9,86;0,9;-1,49;172;58;79,97;80,21;-152;-8,58;-8,56;-0,62;0;-0,11;-0,1
-9,19;0,45;-0,77;389;244;84,46;84,25;-753;-4,78;-4,74;-1,2;-0,45;1,61;0,43;-9,8;0,86;-1,38;314;149;80,56;80,22;-54;-8,01;-8,54;0,88;0,02;1,27;-0,07
-9,23;0,55;-0,83;289;363;83,84;84,25;-407;-5,16;-4,74;4,09;-0,25;3,42;0,56;-9,91;0,97;-1,73;136;-181;78,68;80,18;-321;-9,86;-8,58;-3,2;-0,05;-3,76;-0,14
-9,11;0,64;-0,87;348;170;83,25;84,23;-719;-5,43;-4,75;-0,68;-0,52;0,48;0,51;-9,84;0,81;-1,46;258;149;80,36;80,19;-119;-8,42;-8,57;-0,12;-0,05;1,27;-0,12
-9,12;0,63;-0,92;764;174;83,02;84,21;-755;-5,75;-4,77;-1,23;-0,79;0,54;0,52;-9,84;0,89;-1,7;227;-4;78,97;80,16;-198;-9,75;-8,6;-1,32;-0,07;-1,06;-0,14
-9,17;0,48;-0,79;618;65;84,24;84,21;-717;-4,91;-4,78;-0,65;-0,75;-1,13;0,06;-9,84;0,85;-1,53;272;37;79,94;80,16;-121;-8,78;-8,6;-0,15;-0,08;-0,44;-0,14
-9,15;0,52;-0,78;392;56;84,16;84,21;-725;-4,86;-4,78;-0,77;-0,75;-1,27;-0,23;-9,76;1,01;-1,63;399;83;78,9;80,14;-71;-9,42;-8,62;0,62;-0,06;0,27;-0,13
-9,15;0,51;-0,79;188;408;84,11;84,22;-578;-4,94;-4,78;1,48;-0,35;4,11;0,55;-9,75;1,01;-1,59;252;-30;79,05;80,11;-155;-9,24;-8,63;-0,67;-0,07;-1,46;-0,16
-9,13;0,51;-0,66;297;173;84,77;84,23;-636;-4,13;-4,77;0,59;0,25;0,52;0,53;-9,84;0,94;-1,62;102;11;79,19;80,1;-76;-9,33;-8,64;0,54;-0,06;-0,83;-0,17
-9,12;0,47;-0,6;482;245;85,22;84,25;-645;-3,74;-4,75;0,45;0,39;1,62;1,29;-9,77;0,86;-1,55;234;-16;79,69;80,09;-145;-9,01;-8,65;-0,51;-0,07;-1,24;-0,19
-9,19;0,63;-0,89;556;362;83,26;84,24;-522;-5,5;-4,76;2,33;1,74;3,41;2,76;-9,83;0,98;-1,63;364;-19;79,05;80,07;-250;-9,38;-8,66;-2,12;-0,11;-1,29;-0,21
-9,25;0,61;-0,7;320;131;84,27;84,25;-709;-4,34;-4,75;-0,52;0,16;-0,12;0,75;-9,79;0,88;-1,48;331;67;80;80,06;-125;-8,59;-8,66;-0,21;-0,11;0,02;-0,2
-9,23;0,5;-0,64;482;155;84,96;84,26;-714;-3,98;-4,74;-0,6;-0,37;0,25;0,4;-9,84;0,91;-1,52;260;77;79,8;80,06;-86;-8,73;-8,66;0,39;-0,1;0,18;-0,2
-9,21;0,5;-0,75;427;177;84,41;84,27;-683;-4,67;-4,74;-0,13;-0,2;0,58;0,53;-9,82;0,83;-1,48;240;54;80,2;80,06;-100;-8,52;-8,66;0,17;-0,1;-0,18;-0,2
-9,14;0,58;-0,75;298;216;84,05;84,27;-705;-4,7;-4,74;-0,46;-0,38;1,18;0,98;-9,83;0,91;-1,56;288;79;79,57;80,05;-132;-9;-8,67;-0,32;-0,1;0,21;-0,19
-9,22;0,62;-0,95;366;193;82,98;84,25;-719;-5,88;-4,76;-0,68;-0,59;0,83;0,87;-9,82;0,92;-1,63;368;82;79,21;80,04;-115;-9,39;-8,68;-0,06;-0,1;0,25;-0,19
-9,15;0,46;-0,69;407;185;84,82;84,26;-763;-4,31;-4,75;-1,35;-1,12;0,7;0,76;-9,78;0,83;-1,54;113;17;79,84;80,04;-126;-8,94;-8,68;-0,22;-0,1;-0,74;-0,19
-9,13;0,57;-0,78;464;67;83,97;84,26;-658;-4,86;-4,76;0,25;-0,16;-1,1;-0,54;-9,79;0,92;-1,64;323;-18;79,12;80,02;-162;-9,47;-8,7;-0,77;-0,11;-1,27;-0,21
-9,27;0,37;-0,66;690;49;85,33;84,27;-799;-4,07;-4,75;-1,9;-1,37;-1,37;-1,12;-9,95;0,86;-1,51;160;81;80,06;80,02;-83;-8,62;-8,69;0,43;-0,1;0,24;-0,2
-9,14;0,52;-0,64;555;138;84,82;84,28;-600;-4,02;-4,74;1,14;0,38;-0,01;-0,35;-9,89;0,82;-1,47;340;10;80,37;80,02;-65;-8,4;-8,69;0,71;-0,09;-0,85;-0,21
-9,21;0,44;-0,56;288;-267;85,57;84,29;-1038;-3,46;-4,73;-5,55;-3,75;-6,2;-4,42;-9,78;0,91;-1,46;468;481;80,04;80,04;132;-8,45;-8,68;3,72;-0,04;6,34;-0,12
-9,17;0,33;-0,5;464;134;86,24;84,3;-758;-3,15;-4,72;-1,27;-2,02;-0,07;-1,39;-9,87;0,84;-1,51;325;103;80,05;80,04;-122;-8,68;-8,68;-0,16;-0,04;0,57;-0,11
-9,1;0,56;-0,63;505;157;84,7;84,31;-698;-3,94;-4,71;-0,36;-1,34;0,28;-0,71;-9,83;0,93;-1,58;322;45;79,42;80,03;-106;-9,09;-8,68;0,08;-0,04;-0,31;-0,11
-9,14;0,49;-0,66;482;189;84,88;84,32;-693;-4,11;-4,71;-0,28;-1,03;0,77;-0,28;-9,81;0,91;-1,51;211;45;79,81;80,02;-144;-8,73;-8,69;-0,5;-0,04;-0,31;-0,11
-9,22;0,51;-0,77;499;-52;84,29;84,31;-767;-4,77;-4,71;-1,41;-1,12;-2,91;-0,87;-9,89;0,78;-1,55;300;34;80,02;80,02;-174;-8,91;-8,69;-0,96;-0,06;-0,48;-0,12
-9,14;0,32;-0,69;592;103;85,22;84,32;-721;-4,33;-4,71;-0,71;-1,04;-0,55;-0,81;-9,88;0,92;-1,5;367;17;79,89;80,02;-191;-8,61;-8,69;-1,22;-0,07;-0,74;-0,13
-9,2;0,53;-0,67;489;112;84,7;84,32;-705;-4,14;-4,71;-0,46;-0,95;-0,41;-0,75;-9,92;0,95;-1,56;465;84;79,58;80,01;-85;-8,88;-8,69;0,4;-0,07;0,28;-0,12
-9,22;0,41;-0,7;349;223;84,98;84,33;-650;-4,33;-4,7;0,38;-0,77;1,28;-0,47;-9,85;0,79;-1,49;197;92;80,28;80,02;-56;-8,58;-8,69;0,85;-0,05;0,4;-0,12
-9,14;0,46;-0,67;330;131;84,92;84,34;-708;-4,18;-4,7;-0,51;-0,73;-0,12;-0,43;-9,85;0,88;-1,5;237;44;79,99;80,02;-102;-8,62;-8,69;0,14;-0,05;-0,33;-0,12
-9,2;0,27;-0,52;291;22;86,36;84,36;-818;-3,22;-4,68;-2,19;-0,89;-1,78;-0,57;-9,88;0,89;-1,32;69;162;80,83;80,03;-62;-7,59;-8,67;0,75;-0,04;1,47;-0,1
-9,1;0,38;-0,6;358;155;85,56;84,37;-690;-3,76;-4,67;-0,23;-0,83;0,25;-0,49;-9,84;0,78;-1,41;254;13;80,73;80,04;-214;-8,1;-8,67;-1,57;-0,06;-0,8;-0,11
-9,21;0,38;-0,7;403;149;85,05;84,38;-683;-4,36;-4,67;-0,13;-0,76;0,15;-0,43;-9,84;0,76;-1,48;316;21;80,42;80,04;-199;-8,51;-8,67;-1,34;-0,07;-0,68;-0,11
-9,23;0,3;-0,63;360;143;85,67;84,4;-696;-3,9;-4,66;-0,33;-0,72;0,06;-0,39;-9,78;0,77;-1,42;163;-17;80,6;80,04;-95;-8,26;-8,67;0,25;-0,07;-1,26;-0,13
-9,16;0,42;-0,6;238;109;85,42;84,41;-600;-3,74;-4,65;1,14;-0,57;-0,46;-0,39;-9,73;0,81;-1,34;85;18;80,85;80,05;-139;-7,81;-8,66;-0,42;-0,07;-0,73;-0,13
-9,19;0,42;-0,57;449;63;85,63;84,42;-855;-3,52;-4,64;-2,75;-0,74;-1,16;-0,45;-9,93;0,74;-1,29;143;78;81,51;80,07;-152;-7,36;-8,64;-0,62;-0,08;0,19;-0,13
-9,17;0,34;-0,53;410;224;86,07;84,44;-714;-3,32;-4,63;-0,6;-0,73;1,3;-0,32;-9,8;0,82;-1,36;230;76;80,8;80,08;-146;-7,86;-8,63;-0,53;-0,09;0,16;-0,13
-9,2;0,33;-0,63;326;233;85,61;84,46;-737;-3,89;-4,63;-0,95;-0,74;1,44;-0,2;-9,9;0,7;-1,45;232;129;80,78;80,09;-123;-8,29;-8,63;-0,18;-0,09;0,97;-0,11
-9,2;0,18;-0,63;229;225;85,93;84,48;-771;-3,91;-4,62;-1,47;-0,79;1,32;-0,1;-9,83;0,61;-1,36;153;55;81,36;80,1;-138;-7,89;-8,62;-0,41;-0,09;-0,16;-0,11
-9,19;0,2;-0,45;440;150;86,94;84,51;-737;-2,81;-4,61;-0,95;-0,8;0,17;-0,08;-9,79;0,59;-1,34;188;55;81,51;80,12;-249;-7,77;-8,62;-2,1;-0,11;-0,16;-0,11
-9,22;0,33;-0,74;502;135;84,99;84,52;-688;-4,58;-4,61;-0,2;-0,76;-0,06;-0,08;-9,9;0,78;-1,54;335;150;80,12;80,12;-53;-8,81;-8,62;0,89;-0,1;1,29;-0,1
-9,27;0,35;-0,65;271;78;85,43;84,52;-756;-4,03;-4,61;-1,24;-0,79;-0,93;-0,13;-9,86;0,73;-1,53;92;108;80,26;80,12;-139;-8,76;-8,62;-0,42;-0,11;0,65;-0,09
-9,1;0,31;-0,51;729;81;86,23;84,54;-731;-3,23;-4,59;-0,86;-0,79;-0,88;-0,17;-9,81;0,7;-1,44;77;103;80,72;80,13;-28;-8,35;-8,62;1,27;-0,09;0,57;-0,08
-9,15;0,28;-0,68;359;201;85,41;84,55;-655;-4,24;-4,59;0,3;-0,73;0,95;-0,11;-9,78;0,77;-1,57;247;4;79,87;80,13;-166;-9,07;-8,62;-0,83;-0,1;-0,94;-0,09
-9,21;0,2;-0,58;396;244;86,18;84,57;-693;-3,61;-4,58;-0,28;-0,71;1,61;-0,02;-9,82;0,81;-1,58;262;62;79,75;80,12;-119;-9,11;-8,63;-0,12;-0,1;-0,05;-0,09
-9,17;0,25;-0,67;326;320;85,55;84,59;-566;-4,17;-4,57;1,66;-0,58;2,77;0,13;-9,81;0,73;-1,47;274;-39;80,47;80,12;-144;-8,52;-8,63;-0,5;-0,1;-1,6;-0,11
-9,21;0,34;-0,61;217;-19;85,65;84,6;-720;-3,79;-4,56;-0,69;-0,65;-2,41;-1,45;-9,76;0,68;-1,42;-105;127;80,85;80,13;-2;-8,24;-8,62;1,67;-0,08;0,94;-0,09
-9,24;0,34;-0,63;371;159;85,56;84,61;-634;-3,89;-4,56;0,62;0,23;0,31;-0,24;-9,78;0,72;-1,6;300;107;79,83;80,13;-104;-9,26;-8,63;0,11;-0,08;0,63;-0,09
-9,07;0,3;-0,92;277;411;83,91;84,6;-528;-5,78;-4,57;2,24;1,63;4,15;2,82;-9,85;0,78;-1,64;286;-10;79,58;80,12;-220;-9,4;-8,64;-1,66;-0,1;-1,15;-0,1
-9,17;0,39;-0,77;507;-69;84,63;84,61;-935;-4,78;-4,57;-3,97;-2,28;-3,17;-1,36;-9,79;0,7;-1,55;191;155;80,14;80,12;-22;-8,99;-8,64;1,36;-0,08;1,37;-0,08
-9,15;0,38;-0,53;365;152;85,96;84,62;-798;-3,28;-4,57;-1,88;-2;0,2;-0,27;-9,79;0,81;-1,53;216;17;79,97;80,12;-148;-8,87;-8,64;-0,56;-0,09;-0,74;-0,09
-9,19;0,19;-0,66;428;203;85,7;84,63;-747;-4,14;-4,57;-1,1;-1,38;0,98;0,6;-9,93;0,84;-1,44;51;157;80,45;80,13;-43;-8,23;-8,64;1,04;-0,08;1,4;-0,07
-9,19;0,27;-0,77;930;104;84,91;84,63;-620;-4,8;-4,57;0,83;0,16;-0,53;-0,19;-9,8;0,64;-1,58;271;-103;80,11;80,12;-282;-9,16;-8,65;-2,61;-0,1;-2,57;-0,1
-9,18;0,32;-0,54;614;109;86,07;84,65;-772;-3,38;-4,56;-1,49;-0,99;-0,46;-0,37;-9,79;0,65;-1,54;324;126;80,29;80,12;-39;-8,95;-8,65;1,1;-0,09;0,92;-0,09
-9,18;0,13;-0,54;49;-68;86,52;84,66;-745;-3,38;-4,56;-1,07;-1,02;-3,16;-1,52;-9,86;0,62;-1,39;240;-141;81,23;80,13;-72;-7,99;-8,64;0,6;-0,08;-3,15;-0,12
-9,17;0,35;-0,48;412;235;86,29;84,68;-556;-3;-4,54;1,81;-0,19;1,47;-0,64;-9,77;0,81;-1,47;236;40;80,23;80,13;-99;-8,56;-8,64;0,19;-0,08;-0,39;-0,12
-9,16;0,35;-0,61;394;236;85,61;84,69;-568;-3,8;-4,53;1,63;0,22;1,48;-0,16;-9,83;1,01;-1,57;254;85;79,25;80,12;-99;-9,03;-8,64;0,19;-0,08;0,3;-0,12
-9,19;0,47;-0,44;529;112;85,98;84,7;-618;-2,75;-4,51;0,86;0,34;-0,41;-0,21;-9,82;1,01;-1,63;222;83;78,93;80,11;-119;-9,39;-8,65;-0,12;-0,08;0,27;-0,11
-9,2;0,31;-0,62;410;262;85,69;84,72;-603;-3,85;-4,5;1,09;0,46;1,88;0,12;-9,87;0,91;-1,61;249;45;79,41;80,1;-100;-9,21;-8,66;0,17;-0,08;-0,31;-0,12
-9,14;0,54;-0,66;484;26;84,68;84,71;-700;-4,11;-4,49;-0,39;0,34;-1,72;-0,13;-9,76;0,92;-1,77;296;22;78,42;80,08;-135;-10,25;-8,67;-0,36;-0,08;-0,66;-0,12
-9,25;0,47;-0,58;427;159;85,38;84,72;-686;-3,57;-4,48;-0,17;0,28;0,31;-0,08;-9,78;0,98;-1,56;237;-44;79,31;80,07;-147;-9,04;-8,68;-0,54;-0,08;-1,67;-0,14
-9,17;0,21;-0,38;211;1;87,31;84,73;-699;-2,35;-4,47;-0,37;0,21;-2,1;-0,3;-9,83;0,85;-1,34;-288;-35;80,83;80,08;-157;-7,74;-8,67;-0,7;-0,09;-1,53;-0,15
-9,18;0,51;-0,66;491;380;84,83;84,75;-600;-4,09;-4,46;1,14;0,31;3,68;0,1;-9,86;0,99;-1,63;284;57;79,05;80,07;-131;-9,33;-8,68;-0,3;-0,09;-0,13;-0,15
-9,16;0,41;-0,6;236;160;85,45;84,75;-687;-3,76;-4,45;-0,19;-0,01;0,32;0,24;-9,77;0,95;-1,49;240;41;79,72;80,06;-116;-8,66;-8,68;-0,07;-0,09;-0,37;-0,15
-9,16;0,34;-0,49;149;123;86,27;84,77;-704;-3,06;-4,44;-0,45;-0,31;-0,24;-0,09;-9,78;0,88;-1,59;88;45;79,46;80,06;-108;-9,2;-8,68;0,05;-0,09;-0,31;-0,15
-9,15;0,38;-0,52;428;211;86,01;84,78;-594;-3,22;-4,43;1,23;0,76;1,1;0,74;-9,77;0,97;-1,63;433;123;78,98;80,05;-79;-9,45;-8,69;0,49;-0,09;0,88;-0,15
