Acc_X0,Acc_Y0,Acc_Z0,Gy_X0,Gy_Y0,De_Y0,De_Y0K,Gyro_Z0,De_Z0,De_Z0K,Yaw,Yaw_k,Pitch,Pitch_K,Acc_X1,Acc_Y1,Acc_Z1,Gy_X1,Gy_Y1,De_Y1,De_Y1K,Gyro_Z1,De_Z1,De_Z1K,Yaw1,Yaw1_k,Pitch1,Pitch1_K
-9.26,0.15,0.5,448,158,86.8,86.36,-638,3.07,3.46,0.56,0.42,0.29,0.37,-9.89,-1.19,-0.33,260,82,82.88,81.97,-120,-1.91,-1.39,-0.13,0.02,0.25,-0.06
-9.15,0.08,0.36,555,105,87.68,86.37,-642,2.27,3.46,0.5,0.48,-0.52,-0.25,-9.9,-1.28,-0.3,227,57,82.43,81.97,-119,-1.7,-1.39,-0.12,0.02,-0.13,-0.06
-9.2,0.16,0.49,542,47,86.81,86.37,-624,3.03,3.46,0.77,0.68,-1.4,-1.05,-9.92,-1.25,-0.27,277,47,82.69,81.97,-136,-1.52,-1.39,-0.38,0.01,-0.28,-0.06
-9.22,0.05,0.53,483,129,86.7,86.36,-659,3.29,3.46,0.24,0.37,-0.15,-0.42,-9.93,-1.35,-0.27,277,50,82.11,81.97,-75,-1.56,-1.39,0.55,0.02,-0.24,-0.06
-9.13,0.14,0.52,399,204,86.62,86.36,-695,3.28,3.46,-0.31,-0.1,0.99,0.56,-9.84,-1.38,-0.27,195,34,81.85,81.97,-76,-1.53,-1.39,0.54,0.02,-0.48,-0.06
-9.15,0.08,0.52,480,175,86.71,86.37,-650,3.25,3.46,0.38,0.23,0.55,0.56,-9.94,-1.34,-0.29,286,43,82.16,81.97,-118,-1.64,-1.39,-0.1,0.02,-0.34,-0.06
-9.19,0.17,0.47,365,161,86.91,86.37,-656,2.9,3.46,0.28,0.27,0.34,0.4,-9.91,-1.29,-0.32,156,69,82.35,81.97,-70,-1.82,-1.39,0.63,0.02,0.05,-0.06
-9.21,0.05,0.51,346,107,86.84,86.37,-621,3.15,3.46,0.82,0.65,-0.49,-0.22,-9.88,-1.34,-0.33,244,89,82.07,81.97,-90,-1.9,-1.39,0.33,0.02,0.36,-0.06
-9.19,0.02,0.47,380,98,87.04,86.37,-615,2.96,3.46,0.91,0.83,-0.62,-0.5,-9.9,-1.27,-0.26,297,66,82.56,81.97,-102,-1.47,-1.39,0.14,0.02,0.01,-0.06
-9.16,0.02,0.42,410,80,87.39,86.37,-665,2.61,3.46,0.15,0.35,-0.9,-0.78,-9.82,-1.31,-0.29,321,68,82.22,81.97,-44,-1.66,-1.39,1.03,0.02,0.04,-0.06
-9.18,0.1,0.5,250,72,86.85,86.37,-629,3.09,3.47,0.7,0.59,-1.02,-0.95,-9.87,-1.24,-0.29,261,49,82.64,81.97,-25,-1.69,-1.39,1.32,0.02,-0.25,-0.06
-9.23,0.15,0.47,440,43,86.93,86.37,-590,2.92,3.47,1.29,1.08,-1.46,-1.31,-9.9,-1.16,-0.33,194,58,83.07,81.97,-102,-1.87,-1.39,0.14,0.02,-0.11,-0.06
-9.21,0.07,0.44,461,71,87.22,86.36,-626,2.74,3.47,0.74,0.84,-1.04,-1.12,-9.92,-1.28,-0.3,170,47,82.44,81.97,-93,-1.74,-1.39,0.28,0.02,-0.28,-0.06
-9.17,0.12,0.47,553,83,86.95,86.36,-658,2.95,3.47,0.25,0.43,-0.85,-0.93,-9.82,-1.25,-0.34,299,50,82.52,81.97,-70,-1.95,-1.39,0.63,0.02,-0.24,-0.06
-9.19,0.12,0.53,425,153,86.6,86.36,-667,3.31,3.47,0.12,0.21,0.22,-0.13,-9.85,-1.34,-0.26,284,39,82.11,81.97,-35,-1.49,-1.39,1.17,0.02,-0.4,-0.06
-9.2,0.11,0.46,362,63,87.05,86.36,-624,2.87,3.47,0.77,0.6,-1.16,-0.85,-9.9,-1.27,-0.23,335,57,82.57,81.97,-62,-1.32,-1.39,0.75,0.02,-0.13,-0.06
-9.12,0.12,0.46,421,124,87.01,86.36,-626,2.89,3.47,0.74,0.7,-0.23,-0.41,-9.89,-1.29,-0.29,282,44,82.41,81.97,-53,-1.66,-1.39,0.89,0.02,-0.33,-0.06
-9.21,0.1,0.55,388,107,86.5,86.36,-610,3.44,3.48,0.99,0.9,-0.49,-0.46,-9.88,-1.29,-0.32,244,76,82.32,81.97,-77,-1.83,-1.39,0.52,0.02,0.16,-0.06
-9.14,0.15,0.44,407,151,87.07,86.36,-671,2.78,3.48,0.06,0.31,0.19,-0.01,-9.93,-1.18,-0.27,221,41,83.08,81.97,-32,-1.52,-1.39,1.21,0.02,-0.37,-0.06
-9.1,0.13,0.44,476,162,87.09,86.36,-647,2.79,3.48,0.42,0.39,0.35,0.24,-9.89,-1.42,-0.33,250,57,81.63,81.97,-69,-1.89,-1.39,0.65,0.02,-0.13,-0.06
-9.09,0.05,0.51,412,152,86.77,86.36,-671,3.22,3.48,0.06,0.16,0.2,0.21,-9.88,-1.34,-0.22,328,62,82.18,81.97,-118,-1.26,-1.39,-0.1,0.02,-0.05,-0.06
-9.14,0.1,0.56,500,76,86.41,86.36,-700,3.53,3.48,-0.39,-0.22,-0.96,-0.6,-9.86,-1.27,-0.33,413,91,82.42,81.97,-121,-1.91,-1.39,-0.15,0.02,0.39,-0.06
-9.18,0.23,0.48,531,138,86.68,86.36,-730,2.99,3.48,-0.85,-0.66,-0.01,-0.19,-9.97,-1.23,-0.17,122,57,82.88,81.98,-78,-0.99,-1.39,0.51,0.02,-0.13,-0.06
-9.14,0.15,0.51,465,142,86.65,86.36,-690,3.21,3.47,-0.23,-0.36,0.05,-0.02,-9.92,-1.21,-0.33,109,22,82.81,81.98,-191,-1.89,-1.39,-1.22,0.02,-0.66,-0.06
-9.15,0.13,0.57,429,150,86.37,86.36,-669,3.54,3.47,0.09,-0.05,0.17,0.11,-9.86,-1.29,-0.12,245,44,82.5,81.98,-191,-0.69,-1.39,-1.22,0.02,-0.33,-0.06
-9.15,0.07,0.46,213,145,87.09,86.36,-730,2.88,3.47,-0.85,-0.6,0.09,0.1,-9.84,-1.29,-0.28,194,53,82.34,81.98,-123,-1.64,-1.39,-0.18,0.02,-0.19,-0.06
-9.12,0.06,0.49,457,189,86.92,86.36,-745,3.06,3.47,-1.07,-0.93,0.77,0.56,-9.86,-1.35,-0.32,347,56,82.01,81.98,-64,-1.82,-1.39,0.72,0.02,-0.15,-0.06
-9.18,0.14,0.5,352,126,86.77,86.37,-710,3.11,3.46,-0.54,-0.66,-0.2,0.03,-9.87,-1.34,-0.29,290,62,82.09,81.98,-126,-1.69,-1.39,-0.22,0.02,-0.05,-0.06
-9.12,0.17,0.51,499,77,86.64,86.36,-702,3.19,3.46,-0.42,-0.49,-0.94,-0.65,-9.86,-1.23,-0.28,261,23,82.74,81.98,-180,-1.6,-1.39,-1.05,0.02,-0.65,-0.06
-9.15,-0.06,0.56,415,131,86.49,86.36,-731,3.49,3.46,-0.86,-0.75,-0.12,-0.28,-9.87,-1.41,-0.21,273,28,81.77,81.97,-168,-1.22,-1.39,-0.86,0.02,-0.57,-0.06
-9.17,0.02,0.46,411,239,87.12,86.37,-691,2.87,3.45,-0.25,-0.4,1.53,0.98,-9.85,-1.33,-0.21,229,55,82.24,81.97,-128,-1.21,-1.39,-0.25,0.02,-0.16,-0.06
-9.19,0.01,0.51,430,203,86.8,86.37,-714,3.2,3.45,-0.6,-0.54,0.98,0.98,-9.82,-1.46,-0.23,265,77,81.46,81.97,-152,-1.31,-1.39,-0.62,0.02,0.18,-0.06
-9.23,0.08,0.41,636,159,87.38,86.38,-726,2.57,3.45,-0.78,-0.71,0.31,0.51,-9.87,-1.32,-0.3,300,60,82.21,81.97,-134,-1.71,-1.39,-0.35,0.02,-0.08,-0.06
-9.18,0.02,0.41,371,165,87.44,86.38,-723,2.56,3.44,-0.74,-0.73,0.4,0.43,-9.87,-1.32,-0.27,226,56,82.2,81.97,-158,-1.57,-1.39,-0.71,0.02,-0.15,-0.06
-9.18,0.11,0.54,389,168,86.58,86.38,-706,3.35,3.44,-0.48,-0.55,0.44,0.44,-9.87,-1.37,-0.24,294,53,81.97,81.97,-152,-1.36,-1.4,-0.62,0.02,-0.19,-0.06
-9.19,0.06,0.47,312,122,87.08,86.38,-700,2.9,3.44,-0.39,-0.44,-0.26,-0.05,-9.87,-1.2,-0.32,228,82,82.81,81.97,-151,-1.86,-1.4,-0.61,0.01,0.25,-0.06
-9.17,0.01,0.59,338,176,86.29,86.39,-650,3.71,3.44,0.38,0.13,0.57,0.38,-9.89,-1.38,-0.27,234,53,81.92,81.97,-119,-1.56,-1.4,-0.12,0.01,-0.19,-0.06
-9.15,0.02,0.46,513,161,87.13,86.39,-653,2.87,3.44,0.33,0.27,0.34,0.35,-9.87,-1.3,-0.23,271,73,82.41,81.98,-110,-1.31,-1.4,0.02,0.01,0.11,-0.06
-9.17,0.04,0.49,502,158,86.94,86.39,-656,3.05,3.44,0.28,0.28,0.29,0.31,-9.84,-1.39,-0.27,309,54,81.84,81.97,-106,-1.54,-1.4,0.08,0.01,-0.18,-0.06
-9.2,0.03,0.47,395,148,87.1,86.39,-647,2.89,3.44,0.42,0.38,0.14,0.19,-9.88,-1.36,-0.21,175,83,82.05,81.97,-79,-1.23,-1.4,0.49,0.02,0.27,-0.06
-9.16,0.07,0.49,347,148,86.88,86.39,-607,3.09,3.44,1.03,0.83,0.14,0.16,-9.87,-1.34,-0.33,256,67,82.02,81.97,-103,-1.92,-1.4,0.13,0.02,0.02,-0.06
-9.2,0.02,0.42,341,109,87.4,86.4,-590,2.6,3.44,1.29,1.15,-0.46,-0.27,-9.89,-1.36,-0.31,278,104,81.97,81.98,-73,-1.77,-1.4,0.59,0.02,0.59,-0.06
-9.18,0.1,0.49,135,74,86.87,86.4,-526,3.06,3.44,2.27,1.93,-0.99,-0.77,-9.89,-1.29,-0.3,102,102,82.39,81.98,-51,-1.74,-1.4,0.92,0.02,0.56,-0.06
-9.24,0.04,0.48,259,71,87.03,86.39,-578,2.96,3.45,1.48,1.61,-1.04,-0.96,-9.84,-1.29,-0.37,241,71,82.22,81.98,0,-2.11,-1.39,1.7,0.02,0.08,-0.06
-9.22,0.07,0.5,459,15,86.89,86.39,-580,3.08,3.46,1.45,1.5,-1.89,-1.61,-9.9,-1.22,-0.27,257,64,82.8,81.98,-8,-1.55,-1.39,1.58,0.02,-0.02,-0.06
-9.21,0.07,0.52,544,60,86.72,86.38,-621,3.25,3.46,0.82,1.02,-1.2,-1.33,-9.86,-1.3,-0.28,334,55,82.3,81.98,0,-1.64,-1.39,1.7,0.02,-0.16,-0.06
-9.19,0.19,0.43,531,65,87.06,86.38,-597,2.69,3.46,1.19,1.14,-1.13,-1.19,-9.83,-1.3,-0.37,405,41,82.18,81.98,-45,-2.15,-1.39,1.01,0.02,-0.37,-0.06
-9.18,0.12,0.53,394,28,86.64,86.38,-626,3.27,3.47,0.74,0.86,-1.69,-1.54,-9.84,-1.34,-0.38,351,62,81.94,81.98,-118,-2.18,-1.39,-0.1,0.02,-0.05,-0.06
-9.11,0.22,0.58,603,70,86.11,86.37,-646,3.63,3.47,0.44,0.57,-1.05,-1.2,-9.88,-1.42,-0.29,401,51,81.68,81.98,-116,-1.66,-1.39,-0.07,0.02,-0.22,-0.06
-9.21,0.2,0.63,599,13,85.93,86.36,-643,3.89,3.47,0.48,0.51,-1.92,-1.7,-9.95,-1.21,-0.2,263,46,82.97,81.98,-175,-1.16,-1.39,-0.97,0.02,-0.3,-0.06
-9.23,0.05,0.5,404,137,86.89,86.36,-670,3.09,3.47,0.07,0.2,-0.03,-0.54,-9.93,-1.38,-0.22,199,19,82.0,81.98,-119,-1.26,-1.39,-0.12,0.02,-0.71,-0.06
-9.15,0.13,0.58,450,163,86.28,86.36,-716,3.63,3.47,-0.63,-0.38,0.37,0.09,-9.85,-1.42,-0.25,318,108,81.69,81.98,-60,-1.46,-1.39,0.78,0.02,0.65,-0.06
-9.15,0.16,0.52,598,212,86.63,86.36,-698,3.22,3.47,-0.36,-0.36,1.12,0.81,-9.91,-1.32,-0.36,340,85,82.16,81.98,-169,-2.04,-1.39,-0.88,0.02,0.3,-0.06
-9.17,0.13,0.47,357,143,86.95,86.36,-730,2.93,3.47,-0.85,-0.7,0.06,0.29,-9.87,-1.37,-0.36,216,24,81.81,81.98,-97,-2.05,-1.39,0.22,0.02,-0.63,-0.06
-9.13,0.15,0.54,467,158,86.49,86.37,-708,3.38,3.47,-0.51,-0.57,0.29,0.29,-9.87,-1.32,-0.32,155,69,82.16,81.98,-132,-1.86,-1.4,-0.32,0.02,0.05,-0.06
-9.16,0.14,0.52,335,167,86.67,86.37,-737,3.22,3.46,-0.95,-0.84,0.43,0.39,-9.86,-1.21,-0.21,206,10,82.92,81.98,-117,-1.18,-1.4,-0.09,0.02,-0.85,-0.06
-9.23,0.19,0.53,331,167,86.51,86.37,-697,3.28,3.46,-0.34,-0.49,0.43,0.42,-9.89,-1.24,-0.31,215,42,82.63,81.98,-136,-1.8,-1.4,-0.38,0.02,-0.36,-0.06
-9.17,0.04,0.5,388,221,86.86,86.37,-751,3.13,3.46,-1.17,-0.96,1.25,1.0,-9.88,-1.34,-0.26,282,15,82.15,81.98,-147,-1.51,-1.4,-0.54,0.02,-0.77,-0.06
-9.18,0.07,0.42,479,178,87.32,86.38,-724,2.65,3.45,-0.75,-0.82,0.6,0.72,-9.86,-1.37,-0.17,285,25,82.04,81.97,-155,-1.0,-1.4,-0.67,0.02,-0.62,-0.06
-9.22,0.1,0.45,514,155,87.13,86.38,-696,2.8,3.45,-0.33,-0.47,0.25,0.39,-9.87,-1.34,-0.28,282,36,82.11,81.97,-177,-1.59,-1.4,-1.0,0.02,-0.45,-0.06
-9.1,0.1,0.5,547,176,86.77,86.39,-719,3.17,3.44,-0.68,-0.62,0.57,0.51,-9.82,-1.26,-0.27,244,35,82.5,81.97,-164,-1.58,-1.4,-0.8,0.01,-0.47,-0.06
-9.17,0.04,0.46,379,157,87.13,86.39,-701,2.86,3.44,-0.4,-0.47,0.28,0.35,-9.89,-1.36,-0.27,232,48,82.01,81.97,-129,-1.55,-1.4,-0.27,0.01,-0.27,-0.06
-9.21,0.1,0.45,417,136,87.11,86.39,-672,2.82,3.44,0.04,-0.11,-0.04,0.08,-9.88,-1.3,-0.26,240,77,82.35,81.97,-106,-1.47,-1.4,0.08,0.01,0.18,-0.06
-9.19,0.1,0.37,521,175,87.58,86.39,-685,2.33,3.44,-0.16,-0.14,0.55,0.41,-9.88,-1.38,-0.27,256,76,81.87,81.97,-106,-1.58,-1.4,0.08,0.01,0.16,-0.06
-9.11,0.09,0.44,454,144,87.16,86.4,-635,2.79,3.43,0.61,0.38,0.08,0.18,-9.82,-1.39,-0.29,181,49,81.79,81.97,-147,-1.67,-1.4,-0.54,0.01,-0.25,-0.06
-9.18,0.06,0.43,261,138,87.31,86.4,-624,2.66,3.44,0.77,0.65,-0.01,0.05,-9.88,-1.37,-0.32,203,72,81.9,81.97,-94,-1.83,-1.4,0.26,0.01,0.1,-0.06
-9.15,0.09,0.46,317,106,87.09,86.4,-635,2.86,3.44,0.61,0.62,-0.5,-0.34,-9.87,-1.35,-0.37,228,80,81.95,81.97,-96,-2.13,-1.4,0.23,0.01,0.22,-0.06
-9.24,0.15,0.39,425,85,87.41,86.4,-668,2.42,3.44,0.1,0.26,-0.82,-0.67,-9.9,-1.28,-0.26,170,50,82.49,81.97,-74,-1.51,-1.4,0.57,0.01,-0.24,-0.06
-9.24,0.12,0.43,442,93,87.22,86.4,-627,2.67,3.44,0.73,0.59,-0.7,-0.69,-9.9,-1.31,-0.22,248,49,82.36,81.97,-118,-1.25,-1.4,-0.1,0.01,-0.25,-0.06
-9.22,0.14,0.46,492,113,87.04,86.4,-655,2.83,3.44,0.3,0.39,-0.39,-0.48,-9.85,-1.31,-0.21,264,40,82.3,81.97,-92,-1.23,-1.4,0.3,0.01,-0.39,-0.06
-9.15,0.13,0.46,483,111,87.02,86.4,-644,2.87,3.44,0.47,0.44,-0.43,-0.44,-9.86,-1.36,-0.32,263,14,81.94,81.97,-131,-1.82,-1.4,-0.3,0.01,-0.79,-0.06
-9.23,-0.03,0.4,527,103,87.52,86.4,-658,2.47,3.44,0.25,0.31,-0.55,-0.52,-9.91,-1.34,-0.35,243,32,82.03,81.97,-66,-2.0,-1.4,0.69,0.01,-0.51,-0.06
-9.1,0.06,0.47,432,83,87.02,86.4,-628,2.96,3.44,0.71,0.59,-0.85,-0.75,-9.91,-1.32,-0.32,307,73,82.17,81.97,-70,-1.83,-1.4,0.63,0.01,0.11,-0.06
-9.16,0.22,0.53,451,98,86.45,86.4,-649,3.28,3.44,0.39,0.45,-0.62,-0.66,-9.91,-1.27,-0.31,310,75,82.47,81.97,-56,-1.75,-1.4,0.85,0.02,0.15,-0.06
-9.21,0.1,0.46,333,68,87.06,86.39,-617,2.88,3.44,0.88,0.75,-1.08,-0.95,-9.93,-1.3,-0.28,253,39,82.39,81.97,-83,-1.59,-1.4,0.43,0.02,-0.4,-0.06
-9.2,0.05,0.44,389,102,87.26,86.39,-666,2.72,3.44,0.13,0.32,-0.56,-0.68,-9.9,-1.38,-0.35,283,39,81.83,81.97,-62,-2.03,-1.4,0.75,0.02,-0.4,-0.06
-9.09,0.14,0.44,317,110,87.09,86.39,-663,2.78,3.44,0.18,0.22,-0.44,-0.51,-9.84,-1.37,-0.21,240,32,81.96,81.97,-58,-1.18,-1.4,0.81,0.02,-0.51,-0.06
-9.11,0.13,0.52,477,133,86.66,86.39,-623,3.24,3.44,0.79,0.62,-0.09,-0.22,-9.9,-1.32,-0.37,281,47,82.1,81.97,-159,-2.1,-1.4,-0.73,0.02,-0.28,-0.06
-9.12,0.11,0.5,407,120,86.77,86.39,-682,3.16,3.44,-0.11,0.11,-0.29,-0.27,-9.91,-1.42,-0.34,270,52,81.6,81.97,-118,-1.97,-1.4,-0.1,0.02,-0.21,-0.06
-9.09,0.14,0.46,375,115,86.99,86.39,-684,2.87,3.44,-0.14,-0.07,-0.36,-0.33,-9.87,-1.36,-0.22,285,63,82.08,81.97,-114,-1.25,-1.4,-0.04,0.02,-0.04,-0.06
-9.15,0.07,0.51,438,223,86.81,86.39,-670,3.16,3.44,0.07,0.03,1.28,0.79,-9.89,-1.36,-0.26,313,59,82.04,81.97,-130,-1.51,-1.4,-0.28,0.01,-0.1,-0.06
-9.23,0.1,0.41,616,131,87.4,86.4,-653,2.53,3.44,0.33,0.24,-0.12,0.16,-9.87,-1.31,-0.26,325,71,82.3,81.97,-68,-1.5,-1.4,0.66,0.02,0.08,-0.06
-9.16,0.13,0.59,393,96,86.24,86.39,-711,3.67,3.44,-0.55,-0.31,-0.65,-0.41,-9.92,-1.34,-0.23,239,52,82.18,81.97,3,-1.33,-1.4,1.75,0.02,-0.21,-0.06
-9.14,0.18,0.44,234,169,87.05,86.4,-644,2.73,3.44,0.47,0.23,0.46,0.2,-9.89,-1.27,-0.23,148,72,82.56,81.97,-129,-1.32,-1.4,-0.27,0.02,0.1,-0.06
-9.23,0.11,0.44,434,176,87.17,86.4,-675,2.74,3.44,-0.01,0.07,0.57,0.45,-9.87,-1.33,-0.33,277,45,82.1,81.97,-168,-1.87,-1.4,-0.86,0.02,-0.31,-0.06
-9.19,0.0,0.53,722,109,86.67,86.4,-672,3.33,3.44,0.04,0.05,-0.46,-0.18,-9.92,-1.38,-0.27,363,37,81.93,81.97,-162,-1.57,-1.4,-0.77,0.02,-0.44,-0.06
-9.1,0.12,0.45,437,197,87.06,86.4,-754,2.84,3.43,-1.21,-0.83,0.89,0.56,-9.84,-1.37,-0.27,261,54,81.96,81.97,-62,-1.53,-1.4,0.75,0.02,-0.18,-0.06
-9.1,0.08,0.44,328,166,87.21,86.41,-671,2.75,3.43,0.06,-0.21,0.41,0.46,-9.95,-1.35,-0.2,215,44,82.19,81.97,-160,-1.12,-1.4,-0.74,0.02,-0.33,-0.06
-9.16,0.11,0.41,325,118,87.35,86.41,-642,2.55,3.43,0.5,0.28,-0.32,-0.08,-9.9,-1.36,-0.3,146,50,82.0,81.97,-228,-1.74,-1.41,-1.78,0.01,-0.24,-0.06
-9.14,-0.02,0.45,209,203,87.2,86.41,-670,2.79,3.43,0.07,0.13,0.98,0.66,-9.84,-1.38,-0.4,226,58,81.66,81.97,-101,-2.33,-1.41,0.16,0.01,-0.11,-0.06
-9.22,0.07,0.53,466,158,86.69,86.41,-618,3.27,3.43,0.86,0.64,0.29,0.4,-9.94,-1.36,-0.36,271,71,81.94,81.97,-91,-2.06,-1.41,0.31,0.01,0.08,-0.06
-9.17,0.12,0.53,575,59,86.63,86.41,-618,3.28,3.43,0.86,0.8,-1.22,-0.73,-9.85,-1.27,-0.44,305,84,82.23,81.97,-54,-2.51,-1.41,0.88,0.01,0.28,-0.06
-9.2,0.07,0.45,588,8,87.15,86.41,-655,2.82,3.43,0.3,0.45,-2.0,-1.61,-9.84,-1.35,-0.28,303,75,82.05,81.97,-48,-1.6,-1.41,0.97,0.01,0.15,-0.06
-9.06,-0.01,0.43,296,60,87.26,86.41,-613,2.74,3.43,0.94,0.79,-1.2,-1.33,-9.86,-1.34,-0.29,259,24,82.1,81.97,-106,-1.68,-1.41,0.08,0.01,-0.63,-0.06
-9.26,0.18,0.54,369,66,86.49,86.4,-589,3.33,3.44,1.31,1.15,-1.11,-1.18,-9.84,-1.25,-0.32,179,45,82.56,81.97,-153,-1.82,-1.41,-0.64,0.01,-0.31,-0.06
-9.21,0.03,0.54,439,84,86.64,86.4,-681,3.35,3.44,-0.1,0.28,-0.84,-0.94,-9.82,-1.43,-0.26,274,55,81.58,81.97,-48,-1.52,-1.41,0.97,0.01,-0.16,-0.06
-9.14,0.14,0.53,487,56,86.59,86.39,-619,3.29,3.44,0.85,0.68,-1.27,-1.17,-9.88,-1.33,-0.3,256,52,82.16,81.97,-114,-1.74,-1.41,-0.04,0.01,-0.21,-0.06
-9.15,0.14,0.51,368,55,86.71,86.39,-617,3.17,3.45,0.88,0.82,-1.28,-1.25,-9.9,-1.43,-0.3,257,15,81.61,81.96,-130,-1.74,-1.41,-0.28,0.01,-0.77,-0.06
-9.11,0.19,0.51,326,73,86.57,86.39,-636,3.21,3.45,0.59,0.66,-1.01,-1.08,-9.82,-1.31,-0.33,250,35,82.15,81.96,-96,-1.92,-1.41,0.23,0.01,-0.47,-0.06
-9.12,0.13,0.44,246,58,87.12,86.38,-653,2.76,3.45,0.33,0.43,-1.23,-1.19,-9.88,-1.38,-0.37,184,24,81.78,81.96,-109,-2.14,-1.41,0.04,0.01,-0.63,-0.06
-9.12,0.08,0.46,404,130,87.1,86.38,-672,2.86,3.45,0.04,0.16,-0.14,-0.45,-9.85,-1.41,-0.22,252,67,81.74,81.96,-72,-1.29,-1.41,0.6,0.01,0.02,-0.06
-9.22,0.11,0.48,370,147,86.94,86.38,-626,2.98,3.45,0.74,0.57,0.12,-0.05,-9.89,-1.3,-0.31,273,58,82.32,81.96,-90,-1.77,-1.41,0.33,0.01,-0.11,-0.06
-9.14,0.17,0.5,371,117,86.7,86.38,-605,3.12,3.45,1.06,0.91,-0.33,-0.25,-9.92,-1.3,-0.27,270,64,82.39,81.96,-146,-1.52,-1.41,-0.53,0.01,-0.02,-0.06
-9.19,0.17,0.49,566,171,86.78,86.38,-673,3.05,3.45,0.03,0.29,0.49,0.27,-9.87,-1.22,-0.27,232,34,82.8,81.96,-128,-1.57,-1.41,-0.25,0.01,-0.48,-0.06
-9.16,0.2,0.56,376,117,86.26,86.38,-666,3.52,3.45,0.13,0.18,-0.33,-0.15,-9.89,-1.29,-0.3,255,34,82.39,81.96,-96,-1.7,-1.41,0.23,0.01,-0.48,-0.06
-9.25,0.08,0.5,437,109,86.85,86.38,-661,3.12,3.45,0.21,0.2,-0.46,-0.36,-9.9,-1.3,-0.27,314,39,82.39,81.96,-102,-1.52,-1.41,0.14,0.01,-0.4,-0.06
-9.14,0.08,0.45,357,124,87.13,86.38,-681,2.83,3.45,-0.1,-0.01,-0.23,-0.27,-9.84,-1.4,-0.21,311,80,81.81,81.96,-17,-1.18,-1.41,1.44,0.01,0.22,-0.06
-9.1,0.04,0.5,408,124,86.82,86.38,-621,3.17,3.45,0.82,0.57,-0.23,-0.24,-9.95,-1.46,-0.33,217,32,81.44,81.96,-94,-1.91,-1.41,0.26,0.01,-0.51,-0.06
-9.13,0.14,0.52,315,123,86.63,86.38,-635,3.25,3.46,0.61,0.59,-0.24,-0.24,-9.82,-1.41,-0.19,201,4,81.76,81.96,-120,-1.1,-1.41,-0.13,0.01,-0.94,-0.06
-9.15,0.07,0.51,477,107,86.79,86.38,-643,3.18,3.46,0.48,0.52,-0.49,-0.41,-9.87,-1.36,-0.29,289,50,81.99,81.96,-64,-1.66,-1.41,0.72,0.01,-0.24,-0.06
-9.21,0.17,0.49,402,137,86.77,86.38,-674,3.04,3.46,0.01,0.16,-0.03,-0.14,-9.95,-1.27,-0.17,286,85,82.68,81.96,-107,-0.97,-1.41,0.07,0.02,0.3,-0.06
-9.11,0.13,0.47,484,121,86.95,86.38,-759,2.94,3.46,-1.29,-0.85,-0.27,-0.23,-9.91,-1.31,-0.23,257,56,82.36,81.96,-100,-1.3,-1.41,0.17,0.02,-0.15,-0.06
-9.18,0.14,0.43,612,45,87.15,86.38,-687,2.71,3.45,-0.19,-0.39,-1.43,-1.07,-9.93,-1.21,-0.31,224,53,82.82,81.96,-51,-1.77,-1.41,0.92,0.02,-0.19,-0.06
-9.17,0.06,0.54,507,78,86.61,86.38,-636,3.37,3.45,0.59,0.29,-0.93,-0.97,-9.93,-1.22,-0.25,340,53,82.85,81.96,-83,-1.45,-1.4,0.43,0.02,-0.19,-0.06
-9.18,0.12,0.56,342,48,86.44,86.37,-599,3.48,3.45,1.15,0.89,-1.39,-1.26,-9.89,-1.27,-0.38,337,68,82.37,81.96,-130,-2.17,-1.41,-0.28,0.02,0.04,-0.06
-9.14,0.2,0.63,560,174,85.86,86.37,-665,3.94,3.46,0.15,0.37,0.54,-0.01,-9.91,-1.25,-0.18,282,31,82.72,81.96,-111,-1.03,-1.41,0.01,0.02,-0.53,-0.06
-9.17,0.11,0.51,397,162,86.73,86.37,-689,3.19,3.46,-0.22,-0.04,0.35,0.24,-9.9,-1.26,-0.27,186,8,82.55,81.96,-140,-1.56,-1.41,-0.44,0.02,-0.88,-0.06
-9.15,0.12,0.45,424,61,87.11,86.37,-650,2.79,3.46,0.38,0.25,-1.19,-0.75,-9.85,-1.24,-0.23,175,37,82.73,81.96,-147,-1.32,-1.41,-0.54,0.01,-0.44,-0.06
-9.19,0.11,0.5,500,109,86.83,86.37,-677,3.09,3.46,-0.04,0.05,-0.46,-0.55,-9.82,-1.33,-0.18,294,28,82.21,81.96,-137,-1.02,-1.41,-0.39,0.01,-0.57,-0.06
-9.14,0.19,0.55,518,114,86.36,86.37,-687,3.44,3.46,-0.19,-0.12,-0.38,-0.43,-9.88,-1.24,-0.16,269,48,82.78,81.96,-110,-0.95,-1.41,0.02,0.01,-0.27,-0.06
-9.17,0.19,0.58,626,64,86.19,86.36,-671,3.62,3.46,0.06,0.0,-1.14,-0.93,-9.9,-1.2,-0.27,261,64,82.9,81.96,-107,-1.52,-1.41,0.07,0.01,-0.02,-0.06
-9.12,0.16,0.48,372,145,86.82,86.36,-630,3.01,3.46,0.68,0.48,0.09,-0.22,-9.82,-1.21,-0.27,180,43,82.77,81.97,-176,-1.58,-1.41,-0.99,0.01,-0.34,-0.06
-9.17,0.15,0.54,283,214,86.52,86.36,-691,3.35,3.46,-0.25,-0.03,1.15,0.73,-9.84,-1.2,-0.25,73,53,82.91,81.97,-106,-1.45,-1.41,0.08,0.01,-0.19,-0.06
