Acc_X0,Acc_Y0,Acc_Z0,Gy_X0,Gy_Y0,De_Y0,De_Y0K,Gyro_Z0,De_Z0,De_Z0K,Yaw,Yaw_k,Pitch,Pitch_K,Acc_X1,Acc_Y1,Acc_Z1,Gy_X1,Gy_Y1,De_Y1,De_Y1K,Gyro_Z1,De_Z1,De_Z1K,Yaw1,Yaw1_k,Pitch1,Pitch1_K
-8.21,-0.23,-0.65,7826,4576,85.22,82.58,-6884,-4.51,-0.17,-94.8,-96.29,67.74,76.27,-9.52,-2.01,-1.64,2268,-763,74.75,75.71,-5455,-9.57,-9.4,-81.58,-81.58,-12.65,-12.65
-8.57,0.86,-0.48,2165,5170,83.44,83.0,-7190,-3.22,-1.12,-99.47,-99.47,76.81,76.81,-9.73,-0.81,-1.39,3491,-797,80.62,77.69,-8084,-8.09,-9.06,-121.72,-121.69,-13.17,-13.17
-9.91,2.66,-1.05,4574,2122,73.91,81.62,-6196,-5.82,-2.26,-84.3,-88.51,30.28,43.2,-11.52,-0.41,-0.52,3964,-998,86.7,80.28,-12002,-2.6,-7.57,-181.54,-164.91,-16.24,-15.38
-11.33,4.78,-1.58,873,1623,66.04,79.43,5445,-7.32,-3.32,93.43,93.32,22.66,22.67,-18.05,1.88,-0.06,4192,3828,84.04,81.08,-21910,-0.2,-6.41,-332.8,-332.7,57.44,57.4
-13.62,-2.18,-0.11,6545,-15663,80.9,80.33,12161,-0.46,-1.49,195.96,195.96,-241.25,-241.25,-11.04,-5.38,-4.26,3520,-1388,58.11,76.96,-16652,-19.16,-9.78,-252.53,-274.8,-22.19,-0.08
-8.85,-1.78,-0.74,-10800,-4578,77.73,78.76,15091,-4.67,-2.17,240.7,240.67,-72.01,-72.12,-1.22,-6.86,-2.21,-7212,3649,9.63,66.41,22463,-17.56,-11.92,344.65,344.26,54.71,54.68
-4.68,-1.78,-0.1,-10641,989,69.13,76.01,2630,-1.19,-1.36,50.45,103.3,12.98,-10.66,-7.59,-4.02,0.83,6048,-2753,61.61,63.67,32767,5.51,-1.08,501.96,501.96,-43.03,-43.03
-8.22,7.74,3.36,-1342,6941,44.25,69.19,-8490,16.57,2.8,-119.32,-119.18,103.85,103.78,-13.34,-6.1,-0.63,1336,4488,65.29,64.16,32144,-2.48,-0.33,492.45,492.45,67.52,67.45
-9.23,1.53,1.79,-7701,3930,75.69,73.25,1417,10.82,7.41,31.93,31.93,57.88,57.88,-10.4,10.08,-4.22,-7197,2862,43.58,58.77,-11817,-16.24,-3.75,-178.71,7.75,42.69,49.57
-1.94,-6.11,-2.11,9326,6013,16.7,52.18,-10948,-18.26,-2.14,-156.85,-156.73,89.68,89.66,-10.98,-5.11,-3.67,-8108,2208,60.2,59.23,-9360,-16.84,-6.53,-141.2,-141.11,32.71,32.72
-10.11,-0.29,1.18,2752,3707,83.12,71.6,-8972,6.68,3.12,-126.68,-126.68,54.48,54.48,-10.14,-2.54,-1.52,3547,-17794,73.73,67.97,-7938,-8.27,-7.8,-119.49,-119.49,-272.66,-272.66
-8.76,1.44,-0.88,3111,5460,79.11,79.1,-7706,-5.68,-5.67,-107.35,-107.35,81.24,81.24,-9.98,0.38,-1.11,3517,-331,83.32,73.05,-6272,-6.32,-7.54,-94.06,-94.07,-6.05,-6.22
-8.57,0.17,-0.43,2947,2502,86.93,84.65,-6018,-2.86,-3.84,-81.58,-81.58,36.08,36.08,-9.94,-0.41,-0.89,3536,-298,84.35,80.08,-10115,-5.13,-6.18,-152.73,-152.73,-5.55,-5.55
-9.83,2.2,-0.66,6174,-555,76.85,81.53,-2491,-3.72,-3.99,-27.73,-27.76,-10.59,-10.56,-11.63,-0.52,0.05,680,1214,87.41,82.89,-15215,0.24,-4.09,-230.59,-230.54,17.53,17.52
-10.32,5.12,0.79,-88,-5756,63.32,76.14,7246,3.9,-1.65,120.93,79.62,-90.0,-67.93,-18.72,6.88,0.23,9233,1463,69.8,79.31,-23115,0.66,-3.53,-351.2,-317.68,21.34,20.27
-12.93,0.26,1.17,-1249,-12965,84.71,77.87,12853,5.17,0.14,206.53,206.45,-200.06,-199.98,-5.44,-6.46,-5.29,-5460,-2701,33.07,69.28,-3749,-32.03,-10.74,-55.54,-55.7,-42.24,-42.2
-6.82,0.24,-0.25,-17945,-2072,87.11,83.1,14185,-2.1,-0.88,226.86,226.86,-33.75,-33.75,-2.55,-5.22,-0.26,65,-273,26.03,43.28,31899,-2.54,-5.91,488.71,488.71,-5.17,-5.17
-6.13,-1.37,0.4,-7299,1356,76.94,80.7,-624,3.65,1.39,0.77,0.91,18.58,18.55,-11.95,-8.18,-1.59,-6429,2011,55.12,55.11,32767,-6.27,-6.26,501.96,501.96,29.7,29.7
-7.65,7.04,3.51,3070,2486,44.18,70.79,-3783,18.64,6.07,-47.46,-34.01,35.83,31.03,-10.87,0.24,1.42,4290,12362,82.46,74.16,16689,7.43,3.87,256.49,256.49,187.73,187.73
-7.9,-1.16,2.31,8891,7893,71.89,71.13,-5742,16.14,8.13,-77.36,-77.34,118.38,118.33,-11.8,6.21,-3.08,-22143,-5868,59.56,68.61,-11108,-13.0,-2.45,-167.89,-167.62,-90.59,-90.41
-5.9,-2.41,-5.54,17700,5831,44.35,55.27,-15937,-40.99,-21.43,-233.01,-233.01,86.9,86.9,-9.26,-7.37,-6.85,2315,7911,42.62,52.15,-7782,-30.08,-20.06,-117.11,-117.11,119.78,119.78
-7.75,0.82,-2.7,9298,5485,69.97,69.96,-8707,-19.13,-19.14,-122.63,-122.63,81.62,81.62,-9.2,-1.12,-1.57,7033,174,78.15,78.13,-5758,-9.62,-9.63,-86.21,-86.21,1.66,1.66
-8.73,2.29,-0.75,5538,5274,74.59,73.27,-7359,-4.74,-9.28,-102.05,-102.05,78.4,78.4,-10.18,0.53,-1.45,4001,-997,81.41,80.41,-6810,-8.07,-8.65,-102.27,-102.27,-16.22,-16.22
-9.14,0.67,-0.58,3623,2495,84.48,78.06,-5984,-3.6,-7.19,-81.06,-81.07,35.97,36.0,-10.12,-1.58,-1.35,4809,-542,78.38,79.54,-10899,-7.53,-8.43,-164.7,-164.66,-9.27,-9.28
-9.13,2.53,-1.22,6128,1152,72.89,76.64,-1693,-7.32,-7.41,-15.55,-33.75,15.47,21.17,-12.29,-0.49,-0.54,2305,1485,86.61,81.59,-12949,-2.53,-7.2,-195.99,-187.29,21.67,13.07
-12.5,1.78,0.7,806,-9966,81.3,77.76,14197,3.2,-5.11,227.05,226.89,-154.27,-154.16,-15.68,-0.8,-7.01,1312,186,65.76,78.05,-26905,-24.07,-11.6,-409.06,-408.92,1.84,1.85
-10.91,0.6,-0.2,559,-9819,86.7,82.89,13360,-1.02,-2.29,214.27,214.27,-152.03,-152.03,-2.71,-2.37,-2.53,4418,-5193,38.06,54.02,5553,-35.04,-26.34,86.48,86.48,-80.28,-80.28
-5.7,-1.21,-0.54,-14133,-1815,76.92,80.26,10310,-5.34,-2.9,167.7,167.73,-29.83,-29.91,-4.29,-5.86,-0.43,188,2477,36.15,36.16,32767,-3.41,-3.43,501.96,501.96,36.82,36.82
-4.75,0.62,0.08,-4425,2148,82.53,80.85,-5044,0.92,-1.56,-66.71,-1.57,30.67,13.84,-11.44,-6.34,-0.16,3083,663,61.01,53.48,32767,-0.72,-0.93,501.96,501.96,9.12,9.12
-10.65,7.73,5.87,1794,1296,47.65,73.74,-3409,24.03,3.95,-41.75,-41.72,17.67,17.66,-9.45,0.33,0.3,-840,1762,87.28,67.37,-1073,1.84,1.39,-14.68,-14.36,25.9,25.89
19.47,1.24,7.75,-3920,7356,-68.05,-11.2,-13336,21.66,14.5,-193.3,-193.3,110.19,110.19,19.07,1.41,6.04,-1363,10257,-71.98,-20.15,-14558,17.54,11.51,-220.56,-220.56,155.6,155.6
-14.62,3.58,-6.68,1688,9795,62.59,62.53,-11404,-23.94,-23.91,-163.81,-163.81,147.42,147.42,-11.92,-4.46,-0.78,4733,-144,69.21,69.14,-6163,-3.52,-3.51,-92.39,-92.39,-3.2,-3.2
-8.88,1.66,-0.74,9207,5007,78.45,73.78,-4877,-4.68,-10.74,-64.16,-64.16,74.32,74.32,-9.75,0.52,-1.47,3735,287,80.91,77.32,-6326,-8.58,-7.14,-94.88,-94.88,3.38,3.38
-9.0,0.94,0.0,1021,3181,84.06,78.18,-6377,-0.02,-6.49,-87.06,-87.04,46.44,46.46,-10.17,-0.24,-1.38,2134,-549,82.18,79.32,-7721,-7.71,-7.6,-116.18,-116.16,-9.38,-9.37
-8.89,2.23,-0.92,2961,2151,74.81,77.32,-5134,-5.73,-6.5,-68.08,-73.35,30.72,35.09,-10.51,-0.06,-1.36,1772,-649,82.61,80.25,-11915,-7.38,-7.92,-180.21,-162.42,-10.91,-10.48
-11.1,4.26,-1.03,4794,1865,68.47,75.43,1122,-4.97,-6.38,27.43,27.37,26.35,26.36,-14.73,-0.05,0.48,2013,2861,88.14,82.0,-18926,1.85,-6.21,-287.25,-287.17,42.68,42.65
-11.64,-0.73,0.11,-231,-13241,86.36,77.32,13746,0.56,-4.84,220.16,166.6,-204.27,-140.2,-14.19,-4.02,-4.53,9288,6274,66.88,72.98,-21288,-17.08,-13.2,-323.31,-323.31,94.79,94.79
-9.74,1.98,-0.93,-2447,-8705,77.33,76.85,12629,-5.35,-4.36,203.11,203.09,-135.02,-135.02,-1.91,-2.58,-1.92,-1857,-1104,30.8,57.36,10067,-30.85,-20.64,155.39,155.1,-17.85,-17.78
-6.85,-2.63,0.27,-13867,-863,68.87,75.41,7569,2.1,-2.85,125.86,147.31,-15.3,-48.56,-5.31,-5.71,-0.69,1193,-1789,42.68,48.18,32767,-5.09,-10.71,501.96,501.96,-28.31,-28.31
-5.69,0.47,0.99,-1665,3635,79.08,75.69,-5656,9.84,-0.81,-76.05,-75.91,53.38,53.31,-12.19,-6.53,-1.44,626,-1569,61.25,53.14,32767,-5.93,-7.63,501.96,501.96,-24.95,-24.96
-12.45,7.02,7.81,-1126,-4828,49.84,60.7,4557,28.67,16.26,79.87,79.87,-75.83,-75.83,-10.23,-3.85,-0.45,3268,4418,69.26,57.62,-8525,-2.37,-5.23,-128.45,46.69,66.45,41.06
19.47,5.51,1.64,-7398,7045,-73.54,-73.44,-11147,4.63,4.64,-159.88,-159.88,105.44,105.44,19.07,-1.97,12.15,9629,812,-57.15,32.71,-7426,32.37,3.12,-111.67,-111.58,11.4,11.42
-12.04,0.94,-4.82,6816,9064,67.82,24.87,-9221,-21.75,-13.9,-130.48,-130.48,136.26,136.26,-11.11,-3.49,-0.48,9124,1648,72.39,56.52,-6752,-2.34,-0.33,-101.38,-101.38,24.16,24.16
-9.05,-0.21,-0.88,9767,4033,84.26,84.22,-3609,-5.58,-5.59,-44.8,-44.8,59.45,59.45,-9.88,1.43,-1.27,3621,-159,79.07,79.05,-7153,-7.23,-7.23,-107.51,-107.51,-3.43,-3.43
-8.75,1.33,-0.88,4124,4569,79.71,81.16,-5603,-5.65,-5.68,-75.24,-75.24,67.64,67.64,-10.12,-0.58,-1.3,2237,101,82.0,81.1,-7013,-7.3,-7.41,-105.37,-105.37,0.54,0.54
-8.98,1.1,-0.93,5923,1688,80.92,81.22,-5279,-5.84,-5.92,-70.3,-70.3,23.65,23.68,-9.98,-0.79,-1.26,4287,38,81.54,81.28,-10077,-7.15,-7.55,-152.15,-152.12,-0.42,-0.42
-9.12,1.77,-0.93,6123,388,77.63,80.23,-2691,-5.73,-6.04,-30.78,-41.76,3.8,9.32,-11.37,-1.05,-0.25,2169,1274,84.57,82.25,-11025,-1.26,-6.16,-166.62,-162.59,18.45,13.21
-12.66,1.76,2.86,-2234,-9743,75.14,79.11,10458,12.62,-1.95,169.96,169.83,-150.87,-150.77,-15.85,1.27,-1.47,3850,2959,83.01,82.46,-23688,-5.29,-6.47,-359.95,-359.83,44.18,44.16
-11.79,2.22,0.19,-3352,-10122,79.28,78.97,13956,0.93,0.05,223.37,223.37,-156.65,-156.65,-4.46,-4.45,-4.23,3918,-807,35.97,73.98,-4854,-33.85,-12.43,-72.41,-152.26,-13.32,2.64
-7.3,0.33,0.33,-11797,-2517,86.32,81.34,13266,2.61,1.57,212.83,212.84,-40.55,-40.62,-2.69,-4.13,-1.47,-375,-7696,31.49,67.33,29567,-16.65,-13.61,453.1,452.73,-118.5,-118.42
-5.47,-0.57,0.57,-6887,877,81.64,81.35,-2275,5.92,3.19,-24.43,41.49,11.27,-3.15,-11.81,-8.41,-1.47,115,-1194,54.14,59.36,32767,-5.78,-8.25,501.96,501.96,-19.23,-19.23
-8.96,5.16,2.97,3861,1950,56.41,75.96,-6209,16.0,6.08,-84.49,-84.42,27.65,27.63,-13.28,-0.45,0.76,-3317,15887,86.19,69.28,20351,3.28,-2.7,312.4,312.52,241.55,241.39
-10.39,-1.01,2.54,1739,6013,75.23,75.57,-4023,13.7,10.51,-51.12,-51.12,89.68,89.68,-12.6,5.9,1.71,-13692,-9271,64.0,66.35,-9837,7.03,3.83,-148.48,-148.48,-142.54,-142.54
-7.92,-0.35,-2.2,4432,7166,74.25,75.3,-10290,-15.55,0.6,-146.8,-146.74,107.28,107.27,-9.98,-6.94,-3.0,-5060,9281,52.86,60.82,-7829,-13.84,-3.33,-117.83,-117.85,140.69,140.52
-8.22,0.61,-1.18,6429,6698,80.81,78.89,-6516,-8.18,-5.09,-89.18,-89.18,100.14,100.14,-9.86,-0.11,-0.55,3821,684,86.76,77.23,-5086,-3.18,-3.41,-75.95,-75.95,9.44,9.44
-8.76,2.12,-0.13,2099,4790,76.36,78.17,-5514,-0.84,-3.68,-73.88,-73.89,71.01,71.03,-9.92,0.14,-0.6,1385,485,86.44,80.8,-6764,-3.47,-3.62,-101.57,-101.55,6.4,6.41
-8.99,1.32,-0.57,5271,3924,80.91,79.12,-4989,-3.58,-3.86,-65.87,-68.1,57.79,61.47,-10.21,0.09,-1.51,3600,-333,81.57,81.02,-9934,-8.42,-5.29,-149.96,-136.51,-6.08,-2.61
-10.46,1.95,-0.6,5959,789,78.96,79.19,-2062,-3.2,-3.85,-21.18,-48.4,9.93,39.83,-12.43,-0.71,0.23,1457,1356,86.54,82.22,-11262,1.07,-4.33,-170.24,-170.22,19.7,19.69
-11.01,2.96,1.77,-3701,-4905,72.59,78.04,8374,8.83,-1.58,138.15,76.38,-77.01,-38.32,-16.83,4.72,1.18,9077,2089,73.88,80.8,-23443,3.86,-3.59,-356.21,-304.53,30.89,27.78
-15.8,1.21,2.23,5055,-10824,80.88,78.34,14058,8.0,0.14,224.93,224.83,-167.37,-167.29,-4.0,-9.01,-2.43,5571,-6640,23.19,72.09,-8521,-13.84,-6.19,-128.39,-128.5,-102.37,-102.29
-7.16,0.11,0.4,-11278,-2941,86.71,82.99,12047,3.18,2.3,194.22,194.22,-47.02,-47.02,-1.59,-4.51,-0.27,1760,-1355,19.36,40.86,28140,-3.29,-4.69,431.32,431.32,-21.69,-21.69
-5.8,-0.78,0.42,-8307,1748,81.33,82.26,-75,4.12,3.47,9.15,9.27,24.57,24.52,-11.51,-4.06,-0.5,-9283,4068,70.43,70.41,32767,-2.37,-2.37,501.96,501.96,61.11,61.11
-9.09,6.15,3.33,1651,4091,52.43,74.28,-5010,16.87,7.06,-66.19,-45.22,60.34,50.38,-13.51,-2.12,0.18,3264,8804,81.03,77.87,25732,0.74,0.41,394.55,394.56,133.41,133.41
-7.67,1.18,1.66,-2061,4253,75.15,74.63,-9,12.07,7.99,10.16,10.13,62.81,62.8,-9.84,10.42,-2.89,-6855,-1137,42.3,63.58,-16810,-11.38,-3.5,-254.94,-254.54,-18.36,-18.26
-2.29,-8.9,1.4,1998,-2226,14.28,64.11,-6675,8.65,8.05,-91.61,-63.34,-36.1,-8.64,-9.84,-7.45,-5.93,-16364,4887,45.94,52.47,-11843,-25.68,-17.82,-179.11,-179.11,73.61,73.61
-8.14,0.76,-1.71,5141,6583,77.04,66.03,-9362,-11.84,4.83,-132.63,-132.59,98.38,98.32,-9.61,-1.54,-2.74,-5567,-118,71.9,60.16,-5188,-15.72,-17.45,-77.51,-77.57,-2.8,-2.75
-8.51,1.25,-0.29,7972,6000,81.45,75.27,-7250,-1.91,0.65,-100.39,-100.39,89.48,89.48,-9.8,-0.76,-1.57,1770,-17,79.92,72.51,-4523,-9.06,-12.32,-67.35,-67.35,-1.26,-1.26
-9.01,1.14,0.17,1472,4901,82.73,78.26,-6831,1.08,0.56,-93.99,-93.99,72.7,72.71,-10.15,0.37,-0.98,1586,-199,84.12,76.97,-6859,-5.5,-9.86,-103.02,-103.0,-4.04,-4.04
-9.66,1.31,-1.56,5534,1480,78.1,78.39,-4127,-9.06,-2.29,-52.71,-64.18,20.48,34.99,-10.93,-1.02,-0.59,3825,-127,83.85,78.87,-11859,-3.07,-8.33,-179.35,-158.14,-2.94,-3.24
-10.41,5.18,-0.63,3117,-915,63.4,75.29,2483,-3.1,-2.66,48.21,48.14,-16.09,-16.06,-14.7,1.5,0.48,3317,4648,83.88,79.96,-19494,1.86,-6.6,-295.92,-295.83,69.96,69.92
-10.79,-0.32,-1.18,3760,-12401,83.53,80.2,11932,-6.25,-4.73,192.47,192.47,-191.45,-191.45,-12.47,-2.97,-2.17,6106,-378,73.58,76.24,-19017,-9.6,-8.87,-288.64,-288.64,-6.77,-6.77
-9.57,0.87,-1.62,-11582,-5329,79.15,79.33,12633,-9.55,-6.06,203.17,203.16,-83.48,-83.55,-2.03,-4.57,-0.59,-5028,-2959,23.81,56.54,20823,-6.72,-8.78,319.61,319.23,-46.18,-46.15
-6.38,-1.75,0.43,-13834,-66,74.2,77.75,6615,3.73,-2.87,111.29,136.82,-3.13,-25.47,-6.18,-5.62,-0.21,175,-4035,47.7,50.96,32767,-1.46,-3.73,501.96,501.96,-62.6,-62.6
-6.28,2.81,1.93,-1475,2131,61.5,74.18,-4584,15.71,1.55,-59.68,-59.56,30.41,30.38,-11.57,-5.74,-0.44,4543,1078,63.57,55.65,32767,-1.95,-1.81,501.96,501.96,15.46,15.41
-9.52,7.01,5.72,-4184,2894,46.48,57.63,-2673,25.82,16.0,-30.51,-30.51,42.06,42.06,-9.43,-4.04,-0.28,980,273,66.75,58.77,-4712,-1.59,-0.76,-70.24,88.73,3.17,6.57
-15.04,3.78,3.17,1240,1223,71.85,71.84,770,11.54,11.54,22.06,22.06,16.55,16.55,-11.46,-5.91,4.56,-5287,-1894,56.91,58.39,-16976,19.49,3.94,-257.48,-257.26,-29.92,-29.89
-11.98,1.44,-0.29,-3039,6839,83.0,79.62,-7182,-1.39,2.58,-99.35,-99.35,102.29,102.29,-10.9,-0.3,1.09,9304,448,84.06,73.73,-6954,5.73,4.6,-104.47,-104.47,5.84,5.84
-8.56,0.2,-0.58,9045,4759,85.91,82.44,-5822,-3.87,-0.3,-78.59,-78.6,70.54,70.56,-9.72,1.01,-0.4,2844,-72,83.64,77.47,-4525,-2.33,1.74,-67.38,-67.41,-2.1,-2.09
-8.64,2.49,0.06,1022,4996,73.9,80.16,-6044,0.35,-0.34,-81.97,-81.04,74.15,73.15,-10.2,-0.19,-0.77,144,-813,85.55,79.66,-6594,-4.32,-0.14,-98.97,-90.2,-13.41,-10.27
-8.38,1.64,-1.27,4440,3299,76.09,79.43,-6212,-8.48,-2.43,-84.54,-82.51,48.25,62.69,-9.94,0.0,-1.45,2315,-776,81.72,80.07,-9350,-8.28,-2.17,-141.05,-141.02,-12.85,-12.85
-11.26,-0.11,-0.26,6106,2098,88.54,81.28,-4228,-1.35,-2.47,-54.25,-63.61,29.91,40.77,-11.99,-1.89,0.36,7063,159,80.87,80.18,-13274,1.71,-2.0,-200.96,-184.3,1.43,-2.54
-10.13,4.29,0.66,-1927,-3901,66.78,79.15,9753,3.45,-1.76,159.2,159.06,-61.68,-61.61,-18.89,4.79,2.45,4598,-1121,74.11,79.26,-24261,7.16,-1.24,-368.7,-368.58,-18.11,-18.1
-14.9,-2.42,3.74,-561,-13745,73.34,75.62,13238,13.93,7.75,212.41,212.41,-211.97,-211.97,-5.61,-9.91,-4.43,2932,-1079,27.35,48.67,-13979,-21.24,-13.62,-211.72,-211.72,-17.47,-17.47
-7.93,0.17,-0.02,-11785,-472,88.77,79.97,13477,-0.15,5.35,216.06,216.05,-9.33,-9.45,-2.03,-4.13,-0.18,-2904,-2431,26.16,26.17,29073,-2.29,-2.29,445.56,445.56,-38.11,-38.11
-5.42,-1.56,1.0,-10582,2217,71.16,74.47,-69,10.02,8.58,9.25,9.25,31.73,31.73,-8.87,-5.1,0.13,2193,-430,60.08,49.7,32767,0.75,0.37,501.96,501.96,-7.56,-7.56
-6.87,6.6,3.3,1106,3756,42.95,62.44,-5814,19.08,12.64,-78.46,-78.41,55.22,55.21,-13.59,-0.35,1.55,5705,4460,83.33,63.48,26220,6.5,4.07,402.01,402.07,67.09,67.05
-9.61,-1.88,2.14,2894,6186,73.47,69.41,-3689,12.32,12.32,-46.02,-46.02,92.32,92.32,-12.89,18.94,-3.85,-6993,617,33.71,44.88,-3954,-9.53,-3.88,-58.67,-58.67,8.42,8.42
-3.35,-3.25,-1.04,15265,4543,44.46,60.03,-13303,-12.5,2.65,-192.8,-192.71,67.24,67.25,-9.13,-7.97,-6.76,-4862,8531,41.14,41.15,-8323,-29.15,-29.13,-125.37,-125.37,129.24,129.24
-8.03,0.08,-1.4,7311,6332,80.08,72.66,-8456,-9.91,-5.48,-118.8,-118.8,94.55,94.55,-10.0,-2.78,-2.89,2440,943,68.14,60.07,-5857,-15.55,-19.84,-87.72,-87.72,13.4,13.4
-9.84,1.36,0.52,7739,3791,81.58,76.32,-5605,2.98,-2.52,-75.27,-75.3,55.76,55.78,-10.11,0.8,-1.02,4383,208,82.66,69.37,-6428,-5.77,-14.27,-96.44,-96.43,2.18,2.18
-8.83,-0.15,-0.02,3579,4097,89.04,80.02,-6755,-0.15,-2.09,-92.83,-87.96,60.43,59.14,-10.01,-1.13,-0.99,2251,-344,81.46,76.97,-7681,-5.63,-8.99,-115.57,-115.57,-6.25,-6.25
-9.95,1.67,-0.83,5034,744,79.36,80.07,-2704,-4.73,-2.94,-30.98,-31.02,9.24,9.27,-11.16,-0.33,-1.09,2387,386,84.16,79.73,-13259,-5.6,-7.96,-200.73,-200.67,4.89,4.89
-10.65,5.49,0.23,3834,-1923,62.7,76.95,4627,1.08,-2.22,80.94,49.84,-31.48,-20.16,-16.68,2.12,0.42,3464,6836,82.62,80.63,-21486,1.44,-6.02,-326.33,-291.42,103.37,76.01
-13.21,-1.19,-1.49,4238,-14052,81.78,77.62,12815,-6.4,-2.69,205.95,205.85,-216.65,-216.53,-10.61,-2.85,-3.88,4850,-3409,65.59,77.58,-13072,-19.45,-9.87,-197.87,-197.93,-53.05,-52.97
-9.76,0.74,-0.56,-13121,-3619,84.56,77.94,15070,-3.25,-2.02,240.38,230.78,-57.37,-101.59,-0.77,-4.97,-0.33,-11269,-1855,8.81,36.25,19199,-3.75,-6.52,294.81,294.81,-29.32,-29.32
-5.83,-1.41,0.78,-10489,-100,74.59,77.19,2899,7.4,-0.09,54.56,54.67,-3.65,-3.71,-6.04,-5.36,-0.36,9593,748,48.36,48.35,32767,-2.54,-2.54,501.96,501.96,10.42,10.42
-7.14,4.86,3.69,1714,3979,49.47,61.02,-8890,23.12,13.53,-125.43,-125.43,58.63,58.63,-13.29,-3.82,-0.7,4251,5635,73.69,65.97,32767,-2.89,-2.17,501.96,501.96,85.03,85.03
-9.62,5.94,6.32,-6032,-2022,47.96,47.97,4387,29.21,29.2,77.28,77.28,-32.99,-32.99,-10.1,-3.84,-0.51,3313,-425,68.99,67.41,-16691,-2.73,-1.22,-253.12,-252.65,-7.49,-7.43
-9.07,-5.4,1.13,-2116,-3516,58.67,55.37,100,6.13,13.26,11.83,11.83,-55.8,-55.8,-9.48,-6.79,0.36,-12411,1691,54.37,63.62,-13943,1.79,-1.03,-211.17,-222.69,24.82,15.86
-8.5,0.83,-0.06,2760,6269,84.42,67.16,-7611,-0.43,7.67,-105.9,-105.82,93.59,93.5,-10.01,1.14,-1.26,653,896,80.39,67.46,-5288,-7.11,-3.09,-79.03,-79.12,12.68,12.68
-8.85,1.28,-0.26,7225,4412,81.63,76.39,-5110,-1.65,1.66,-67.72,-67.72,65.24,65.24,-9.75,0.56,-1.15,2065,98,82.51,76.53,-6023,-6.72,-5.4,-90.25,-90.25,0.5,0.5
-8.67,0.75,-0.14,1712,5180,84.94,79.86,-6421,-0.94,0.49,-87.73,-87.72,76.96,76.96,-10.06,-1.52,-1.13,1546,-492,79.36,77.59,-7286,-6.31,-5.97,-109.54,-109.52,-8.51,-8.51
-9.31,2.57,-1.0,4628,2050,73.5,78.27,-4630,-5.92,-1.53,-60.39,-67.98,29.18,42.45,-10.88,-0.98,-0.9,4356,-71,83.0,79.05,-11394,-4.73,-6.0,-172.25,-154.83,-2.08,-3.87
-10.18,3.38,-0.6,7690,-362,71.36,76.89,-2216,-3.23,-2.11,-23.53,-23.56,-7.65,-7.62,-12.89,-1.79,-0.3,4413,3609,81.98,79.67,-13505,-1.33,-5.48,-204.48,-204.45,54.1,54.06
-10.1,-1.69,0.39,521,-9162,80.27,77.35,12809,2.19,-1.21,205.86,142.12,-142.0,-104.66,-12.4,-0.45,-3.95,1687,-70,72.22,78.48,-22931,-17.67,-8.44,-348.39,-308.4,-2.07,13.52
-10.48,0.16,0.24,-2227,-10790,88.43,78.69,11742,1.29,-0.35,189.57,189.54,-166.85,-166.81,-2.96,-0.26,-0.73,10003,-942,75.36,78.05,5066,-13.76,-10.29,79.04,78.8,-15.38,-15.36
-6.69,-1.54,0.14,-9388,-1141,77.03,77.44,11216,1.18,0.87,181.54,181.54,-19.54,-19.54,-4.84,-4.56,0.86,-1639,2997,46.17,73.86,32767,7.39,-7.29,501.96,384.4,44.76,28.05
-5.62,0.04,0.25,-6198,1806,87.38,81.08,-3859,2.59,1.96,-48.62,-48.47,25.45,25.42,-12.42,-5.83,-0.45,-1497,2830,64.79,72.9,32767,-1.89,-5.3,501.96,501.89,42.21,42.2
-10.17,8.0,6.27,-3227,2201,45.0,71.39,-3824,25.85,8.29,-48.08,-48.19,31.48,29.79,-10.62,2.04,0.97,3300,3047,77.98,75.93,6882,5.11,1.61,106.77,106.77,45.52,45.52
-11.93,0.01,0.05,8689,6336,89.76,75.41,-6431,0.23,6.42,-87.88,-87.86,94.61,94.57,-17.72,-0.73,0.65,-11564,3458,86.84,80.07,-14688,2.1,2.06,-222.54,-222.34,51.79,51.79
-14.27,2.09,-3.48,1813,8181,74.12,74.79,-10275,-13.56,-5.69,-146.57,-146.57,122.78,122.78,-11.8,-2.77,-0.61,7306,942,76.47,79.22,-8129,-2.86,0.17,-122.41,-150.17,13.38,24.05
-8.79,0.33,-0.68,8894,5627,85.12,78.97,-6927,-4.4,-5.57,-95.46,-95.49,83.79,83.81,-9.73,-0.16,-0.53,4357,-212,86.75,80.9,-4294,-3.11,-1.0,-63.86,-63.91,-4.24,-4.22
-8.49,1.98,-0.47,2886,4496,76.51,78.53,-6571,-3.09,-5.17,-90.02,-91.54,66.52,71.32,-9.96,-0.06,-0.89,385,-9,84.89,81.59,-6589,-5.09,-1.97,-98.9,-89.18,-1.14,-1.99
-9.13,2.21,-0.41,2735,1832,76.19,78.17,-5060,-2.48,-4.84,-66.95,-81.21,25.85,52.23,-10.57,0.54,-0.95,3358,-484,84.12,81.96,-10403,-5.1,-2.74,-157.12,-157.08,-8.39,-8.39
-10.7,3.08,-1.49,4848,1679,72.25,77.27,-941,-7.64,-5.53,-4.07,-29.61,23.51,33.02,-12.85,-1.76,-0.21,1172,2493,82.15,82.0,-12225,-0.94,-3.08,-184.94,-177.2,37.06,24.43
