Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-8,78;-7,47;4,84;-10922;1703;44,6;63,47;5671;22,79;3,84;96,88;96,79;23,88;23,89;-3,48;-7;-3,98;-32768;-4925;23,38;64,31;-13196;-26,98;-11,09;-199,77;-199,6;-76,19;-76,15
-12,99;0,25;-0,26;-566;1973;88,43;79,06;-3161;-1,12;0,89;-37,96;-37,96;28;28;-10,09;-2,18;-1,25;1783;1213;76,02;71,21;-4394;-6,89;-8,89;-65,38;-65,38;17,52;17,52
-9,03;-0,18;2,75;10800;-14235;73,02;76,81;8563;16,94;6,97;141,03;140,92;-219,45;-219,29;-16,52;3,98;0,26;12033;323;76,43;73,21;-18895;0,86;-5,39;-286,77;-286,64;3,93;3,94
-9,77;-4,34;-4,52;3259;9247;57,31;64,3;-13927;-22,93;-11,5;-202,33;-202,33;139,06;139,06;-14,65;4,57;5,73;-32768;-2285;63,43;70,52;-13151;20,47;0,9;-199,08;-223,4;-35,89;-24,82
-8,2;-3,03;-1,78;-1464;1655;66,83;66,82;-1850;-11,49;-11,49;-17,94;-17,94;23,15;23,15;-10,97;-3,73;-2,68;-1549;-815;67,28;69,75;-15174;-13,03;-2,8;-229,96;-229,96;-13,44;-13,45
-11,22;2,91;1,24;-4326;9767;74,27;72,03;-6962;6,1;0,72;-95,99;-95,99;146,99;146,99;-10,03;-3,24;-2,1;-1593;-5785;68,95;69,25;24588;-11,27;-8,24;377,09;377,09;-89,32;-89,32
-8,48;-2,69;-1,79;5880;4349;69,12;71,18;-2911;-11,39;-4,48;-34,14;-34,18;64,28;64,33;-9,88;-1,88;-1,73;4186;-408;75,5;71,37;-6652;-9,74;-7,86;-99,86;-99,56;-7,23;-7,28
-5,22;-4,14;-1,21;-9621;-4863;50,44;65,22;9725;-10,28;-6,11;158,77;105,16;-76,36;-37,28;-4,32;-5,73;-1,45;8254;-7558;36,17;61,66;31967;-11,43;-8,65;489,75;326,02;-116,39;-86,08
-8,41;-2,57;-1,89;5600;7487;69,24;66,01;-7155;-12,11;-7,14;-98,94;-98,81;112,19;112,09;-9,96;-0,76;-4,18;3473;-1125;66,89;62,51;-4648;-22,72;-10,65;-69,26;-69,02;-18,18;-18,22
-11,18;-5,83;-0,62;444;-11762;62,32;65,43;11060;-2,8;-6,41;179,15;101,93;-181,69;-100,07;-7,47;-4,99;-5,27;7066;-2082;45,81;52,48;-20399;-30,43;-22,61;-309,74;-309,73;-32,79;-32,79
