Acc_X0,Acc_Y0,Acc_Z0,Gy_X0,Gy_Y0,De_Y0,De_Y0K,Gyro_Z0,De_Z0,De_Z0K,Yaw,Yaw_k,Pitch,Pitch_K,Acc_X1,Acc_Y1,Acc_Z1,Gy_X1,Gy_Y1,De_Y1,De_Y1K,Gyro_Z1,De_Z1,De_Z1K,Yaw1,Yaw1_k,Pitch1,Pitch1_K
-9.72,1.12,1.56,2219,3176,78.83,70.61,-4395,9.07,14.31,-56.8,-56.82,46.37,46.37,-10.3,1.47,-1.33,-4886,5747,79.14,68.44,-3904,-7.27,-11.17,-57.9,-57.92,86.74,86.7
-9.14,1.19,-0.05,4235,3290,82.59,77.86,-3285,-0.31,5.46,-39.85,-39.85,48.11,48.11,-10.22,-0.45,-1.68,3886,-9419,80.35,76.0,-5935,-9.32,-10.1,-88.91,-88.91,-144.8,-144.8
-9.26,0.91,0.05,2304,3496,84.36,80.42,-3369,0.31,3.43,-41.14,-41.13,51.25,51.25,-10.03,-0.66,-1.17,921,229,82.4,78.1,-4259,-6.62,-8.98,-63.32,-63.34,2.5,2.4
-9.14,0.69,-0.25,2135,1622,85.4,81.91,-3587,-1.55,1.95,-44.46,-43.54,22.64,30.59,-9.96,-0.91,-1.35,492,163,80.72,78.84,-5601,-7.7,-8.82,-83.81,-78.12,1.49,1.74
-9.14,1.11,-0.64,3806,1112,82.06,82.04,-3290,-3.95,0.54,-39.93,-39.93,14.86,14.87,-9.89,-1.0,-1.66,563,859,78.94,78.88,-6998,-9.46,-9.25,-105.14,-89.47,12.11,6.1
-9.87,1.24,-0.85,5145,897,81.36,81.96,-1492,-4.86,-0.52,-12.48,-20.11,11.57,12.49,-10.96,-2.76,-1.94,2576,2064,72.89,77.85,-7966,-9.75,-9.66,-119.92,-109.83,30.51,22.43
-10.87,2.04,0.84,-355,-4065,78.5,81.48,3995,4.36,0.15,71.29,71.24,-64.18,-64.13,-13.73,-1.01,-0.72,4677,-1813,84.84,79.0,-15866,-3.0,-9.02,-240.53,-240.45,-28.68,-28.65
-9.47,-0.69,-0.63,4778,-9761,84.34,81.55,8658,-3.8,-0.05,142.48,122.69,-151.14,-126.97,-6.95,-5.75,-3.2,8499,1991,46.6,59.87,-13656,-19.53,-15.6,-206.79,-206.79,29.4,29.4
-8.16,0.18,1.28,-2018,-1608,80.99,81.04,7090,8.92,1.43,118.54,118.55,-26.67,-26.73,-3.95,-3.68,-0.6,-3517,-379,46.65,46.66,13058,-6.35,-6.36,201.06,201.06,-6.79,-6.79
-8.46,1.43,1.54,-10066,903,76.08,80.46,4790,10.15,2.74,83.43,93.19,11.67,1.0,-9.6,-3.64,-0.16,-6318,-134,69.22,62.33,26336,-0.91,-2.32,403.78,403.78,-3.05,-3.05
-7.01,1.73,2.33,-5250,611,67.5,79.22,351,17.92,4.53,15.66,15.71,7.21,7.2,-10.54,-3.4,-1.41,-6172,2800,70.76,65.78,26333,-7.27,-3.4,403.73,403.73,41.75,41.72
-8.08,4.02,2.72,-2067,3512,59.0,67.52,-3594,16.76,11.64,-44.57,-44.57,51.5,51.5,-10.88,-1.45,-0.67,2244,3288,81.64,70.52,17016,-3.52,-2.4,261.49,301.01,49.2,47.12
-7.84,3.15,3.25,-5290,725,60.02,64.9,404,21.02,14.97,16.47,16.43,8.95,8.98,-9.71,-1.04,-2.01,-3408,466,76.9,72.11,-12297,-11.61,-3.56,-186.04,-185.74,6.11,6.14
-6.45,-3.28,-1.91,11541,961,59.53,63.48,-470,-14.78,7.02,3.12,6.82,12.55,11.56,-9.09,-4.75,-1.56,-6543,1343,61.19,65.56,-9815,-8.65,-6.91,-148.15,-148.15,19.5,19.5
-8.63,1.03,0.72,1014,3510,81.73,67.4,-5863,4.75,6.56,-79.21,-79.16,51.47,51.44,-9.67,1.04,-2.4,-3629,6388,74.85,69.1,-3223,-13.88,-9.9,-47.51,-47.57,96.53,96.48
-9.11,0.32,0.45,4100,4536,86.52,78.93,-3887,2.85,4.21,-49.04,-49.04,67.13,67.13,-9.81,-0.75,-1.0,3402,-6609,82.73,72.95,-4433,-5.82,-8.94,-65.98,-60.86,-101.9,-46.78
-9.22,1.06,0.32,1479,3232,83.15,80.68,-3399,1.96,3.24,-41.59,-41.6,47.22,47.24,-10.03,0.69,-1.23,-11,-207,82.02,74.75,-4535,-6.95,-8.7,-67.54,-67.53,-4.16,-4.19
-9.22,1.33,-0.2,3116,2435,81.72,81.09,-3343,-1.24,1.9,-40.74,-40.98,35.06,38.44,-9.84,-0.69,-1.75,216,-276,79.21,75.53,-5996,-10.03,-9.18,-89.84,-83.64,-5.21,-4.93
-9.08,0.84,-0.93,5181,1219,82.11,81.4,-1581,-5.84,0.16,-13.84,-29.58,16.49,29.22,-10.18,-1.54,-1.68,2218,-78,77.4,75.79,-9352,-9.26,-9.48,-141.08,-141.04,-2.19,-2.19
-10.51,3.55,-0.09,2502,210,71.31,79.69,803,-0.48,-0.01,22.56,5.29,1.09,10.4,-12.79,-0.22,-0.85,2090,296,86.08,77.15,-11739,-3.79,-9.25,-177.52,-167.39,3.52,1.93
-9.43,-0.2,1.98,2229,-11187,78.06,79.48,7473,11.88,1.81,124.39,124.32,-172.91,-172.8,-12.09,-2.96,-2.91,8708,184,71.05,76.44,-17933,-13.15,-10.3,-272.09,-272.02,1.81,1.81
-11.04,2.04,-0.23,-3059,-7536,79.46,79.18,8508,-1.15,0.27,140.19,140.19,-117.17,-117.17,-4.69,0.58,-0.14,9677,-2823,82.75,77.06,2139,-1.73,-10.07,34.36,-50.76,-44.1,-31.34
-8.08,0.93,1.32,-8989,-1366,78.71,78.71,8943,9.2,3.94,146.83,146.83,-22.97,-23.03,-6.62,-4.68,0.64,-2092,-1790,54.48,74.78,23341,4.54,-8.85,358.05,357.8,-28.33,-28.33
-6.73,0.44,2.38,-7447,-974,70.24,76.36,751,19.42,8.45,21.77,56.51,-16.99,-18.67,-9.76,-6.04,-0.78,-3907,2560,58.04,65.04,28245,-3.87,-5.36,432.92,432.92,38.08,38.08
-7.53,2.69,2.3,1545,4102,64.79,73.82,-5964,16.08,10.26,-80.75,-80.67,60.51,60.46,-11.14,-2.91,0.43,-1354,2618,75.2,68.87,21461,2.13,-1.51,329.35,329.41,38.97,38.97
-9.25,4.54,3.54,51,4330,58.09,64.5,-4066,18.97,15.35,-51.78,-51.78,63.99,63.99,-10.84,-0.38,-1.39,-1556,3483,82.41,72.63,-3476,-7.32,-2.42,-51.37,54.42,52.18,48.51
-10.15,3.99,3.47,2468,2649,62.46,63.89,-539,17.66,16.09,2.07,2.04,38.32,38.34,-9.37,3.21,-1.49,-11198,1128,69.29,72.07,-8290,-8.55,-3.55,-124.86,-124.75,16.22,16.24
-8.62,1.27,-1.34,1957,4423,77.87,67.84,-6385,-8.77,9.24,-87.18,-62.4,65.41,57.89,-9.35,-2.14,-2.43,54,-4924,70.88,71.83,-6007,-14.22,-5.8,-90.01,-99.66,-76.18,-50.5
-8.94,0.28,-0.19,1433,3633,87.84,72.33,-3652,-1.2,6.8,-45.46,-45.47,53.35,53.35,-10.07,-0.16,-2.53,1024,821,75.88,72.27,-4491,-14.09,-7.38,-66.86,-66.89,11.53,11.5
-8.62,0.99,-1.07,4731,3406,80.41,77.25,-3262,-7.05,-1.57,-39.5,-39.5,49.88,49.88,-9.69,-0.58,-1.58,2757,555,80.17,73.34,-4075,-9.22,-7.85,-60.51,-62.28,7.47,8.59
-9.01,0.85,-0.26,1896,3582,84.36,80.04,-3278,-1.63,-1.69,-39.75,-39.75,52.57,52.57,-9.88,-0.56,-1.57,590,49,80.41,74.17,-4265,-9.03,-8.21,-63.41,-62.76,-0.25,4.88
-8.87,0.93,-0.62,3694,1824,82.81,80.93,-3059,-3.98,-2.43,-36.4,-37.33,25.73,33.18,-9.76,-1.16,-1.58,1941,-158,78.61,74.63,-6007,-9.16,-8.56,-90.01,-80.99,-3.41,-0.66
-9.09,0.73,-0.89,5159,1159,82.78,81.43,-2869,-5.57,-3.22,-33.5,-33.5,15.57,15.59,-10.13,-2.0,-1.72,1682,1056,75.41,74.71,-7476,-9.46,-8.94,-112.44,-112.42,15.12,15.11
-10.56,2.6,-0.54,1993,1600,75.9,80.51,-1143,-2.84,-3.24,-7.15,-14.47,22.31,20.44,-11.89,-1.33,-0.61,2390,387,82.99,75.47,-10206,-2.9,-8.87,-154.12,-142.53,4.91,7.74
-9.7,0.88,1.46,2247,-7299,80.01,80.5,4886,8.55,-1.51,84.9,84.83,-113.56,-113.47,-11.83,-0.36,0.23,7002,2078,87.94,76.5,-17041,1.12,-8.59,-258.47,-258.4,30.73,30.71
-10.42,0.65,-1.87,1498,-8360,79.22,79.56,9567,-10.17,-6.47,156.36,156.36,-129.75,-129.75,-6.56,-7.57,-2.7,5563,2458,39.22,55.06,-10127,-15.07,-12.76,-152.91,-152.91,36.53,36.53
-9.0,1.52,0.15,-7702,-970,80.4,79.54,8737,0.94,-3.33,143.69,143.7,-16.93,-17.0,-5.01,-3.42,-0.75,-7180,-4701,55.07,55.07,15219,-7.08,-7.08,234.05,234.05,-72.77,-72.77
-8.23,0.0,1.85,-11907,-73,77.34,78.91,5894,12.66,1.38,100.28,112.35,-3.23,-7.06,-9.21,-5.08,-0.47,-3720,-2024,61.03,59.12,28671,-2.56,-3.66,439.43,439.43,-31.9,-31.9
-6.83,2.15,2.29,-2738,-600,65.29,75.98,-1147,17.72,5.23,-7.21,-7.14,-11.28,-11.28,-10.19,-4.87,-1.21,2670,4222,63.79,60.96,26362,-6.13,-3.64,404.17,404.2,63.46,63.4
-7.9,4.4,2.47,-2430,4735,57.44,64.86,-2935,15.24,11.21,-34.51,-34.51,70.17,70.17,-10.47,-0.26,1.19,-4461,2709,83.36,67.64,13019,6.49,0.29,200.46,257.07,40.36,46.76
-8.55,1.08,2.72,-1602,2707,71.08,67.37,-2023,17.55,13.5,-20.59,-20.59,39.21,39.23,-10.33,3.6,-0.46,-1480,1125,70.63,68.46,-8214,-2.42,0.48,-123.7,-123.47,16.18,16.19
-9.94,2.09,-2.23,5574,5011,72.91,69.02,-984,-12.38,6.4,-4.72,-9.14,74.38,64.62,-10.57,-4.12,0.29,-2588,-19,68.67,68.54,-9353,1.48,0.24,-141.09,-136.2,-1.29,3.57
-9.09,0.93,-0.2,1967,3391,84.01,72.45,-6067,-1.28,4.71,-82.33,-82.28,49.65,49.66,-9.88,0.36,-1.3,758,1321,82.23,70.7,-4529,-7.49,-1.43,-67.45,-67.49,19.17,19.16
-8.91,0.02,0.12,5861,4277,89.25,82.59,-3222,0.74,2.2,-38.89,-38.89,63.18,63.18,-9.61,0.83,-1.63,387,71,79.24,75.77,-4506,-9.57,-6.34,-67.09,-67.09,0.08,0.08
-8.92,0.68,-0.19,2196,3754,85.45,83.82,-3185,-1.22,0.82,-38.33,-38.33,55.19,55.2,-9.97,-1.15,-1.24,258,277,80.39,77.48,-4569,-7.04,-6.77,-68.06,-68.06,3.23,3.23
-9.73,0.71,0.17,4548,2108,85.7,84.48,-3545,1.02,0.76,-43.82,-42.3,30.06,37.05,-9.98,-0.17,-1.79,2990,341,79.78,78.12,-5726,-10.17,-7.9,-85.72,-80.81,4.21,3.93
-8.95,0.9,-0.7,2860,2872,82.73,84.22,-3118,-4.47,-0.5,-37.3,-37.31,41.73,41.72,-10.16,-0.88,-1.58,1910,-866,79.91,78.48,-7042,-8.81,-8.39,-105.81,-91.31,-14.22,-3.69
-9.95,1.77,-1.71,3369,1350,76.09,82.89,-2518,-9.61,-2.23,-28.14,-30.69,18.49,24.94,-11.14,-2.57,-1.94,1658,2018,73.87,77.69,-9643,-9.64,-8.96,-145.52,-127.57,29.81,18.72
-11.38,1.31,-0.03,-1021,-3352,83.44,83.06,5426,-0.13,-2.01,93.14,93.06,-53.3,-53.25,-12.87,-1.08,-0.34,3421,-2441,84.97,78.85,-16782,-1.51,-8.27,-254.51,-254.43,-38.27,-38.23
-9.81,-1.24,-0.02,9194,-13305,82.79,82.69,10102,-0.13,-1.37,164.53,144.67,-205.25,-163.02,-7.82,-6.57,-1.6,6210,2783,49.13,61.3,-14061,-8.91,-9.07,-212.97,-212.97,41.49,41.49
-9.17,0.69,0.15,-7176,-5410,85.58,82.46,8191,0.91,-0.59,135.35,135.36,-84.72,-84.76,-4.53,-5.93,-0.26,-7860,-766,37.34,37.35,13181,-2.02,-2.02,202.94,202.94,-12.69,-12.69
-7.78,0.58,1.85,-12622,-592,76.02,81.55,6673,13.32,1.33,112.18,118.62,-11.16,-31.61,-8.42,-6.8,-0.48,-3625,-4232,51.01,46.83,27024,-2.56,-2.15,414.28,414.28,-65.61,-65.61
-7.39,1.31,2.64,-3699,-1610,68.23,80.16,147,19.4,3.49,12.54,12.61,-26.7,-26.7,-10.4,-4.91,-1.41,-2564,1632,63.83,53.66,26179,-6.96,-3.15,401.38,401.39,23.92,23.86
-7.18,3.53,2.37,-498,3438,59.37,68.07,-3650,16.5,11.05,-45.43,-45.43,50.37,50.37,-10.58,-2.02,-0.35,8990,4044,79.02,69.63,18859,-1.87,-1.75,289.62,289.62,60.74,60.74
-8.64,3.98,4.01,-1688,1999,56.79,64.06,-1838,22.86,15.27,-17.76,-17.78,28.4,28.41,-9.86,-0.77,-0.35,-2261,1083,85.11,75.76,-4744,-2.05,-1.15,-70.73,-70.5,15.53,15.56
-11.05,2.72,2.98,2884,5501,69.94,67.76,-6033,14.65,14.86,-81.81,-81.81,81.86,81.86,-12.8,5.14,0.1,7439,1222,68.1,71.0,-5183,0.42,-0.28,-77.43,-77.43,17.66,17.66
-8.55,0.18,-1.2,7234,6839,81.94,73.4,-6886,-7.98,5.89,-94.83,-94.82,102.29,102.28,-9.57,-2.64,-2.5,1953,2328,69.19,70.35,-6114,-14.14,-5.81,-91.64,-91.63,34.54,34.53
-9.75,-0.11,-0.14,4497,2747,88.95,83.27,-4014,-0.82,1.55,-50.98,-50.98,39.82,39.82,-10.15,0.74,-1.61,2518,635,80.07,73.13,-4397,-9.01,-6.94,-65.43,-72.71,8.69,15.87
-8.66,0.85,-0.89,4906,3841,81.89,82.84,-3133,-5.84,-1.42,-37.53,-37.54,56.52,56.51,-9.81,-0.14,-1.3,2525,244,82.38,75.2,-4257,-7.58,-7.31,-63.29,-63.3,2.73,2.73
-9.0,1.62,-0.23,2028,3020,79.67,82.11,-3128,-1.45,-1.53,-37.46,-37.48,43.99,47.47,-9.89,-0.01,-1.49,-70,-50,81.44,76.32,-5506,-8.56,-7.76,-82.36,-77.07,-1.76,-0.51
-9.21,0.58,-0.94,2876,2734,83.18,82.48,-3590,-5.8,-2.59,-44.51,-40.43,39.62,44.17,-9.82,-1.46,-1.78,1230,-143,76.8,76.39,-6341,-10.16,-8.38,-95.11,-95.1,-3.18,-3.18
-9.68,0.28,-1.12,4857,1016,83.18,82.72,-2416,-6.62,-3.43,-26.59,-31.17,13.39,23.58,-10.41,-2.42,-1.59,2183,-221,74.44,76.12,-8518,-8.49,-8.76,-128.35,-119.11,-4.37,-4.04
-9.66,3.42,-1.03,3214,780,69.7,80.82,-456,-5.73,-3.89,3.34,3.32,9.79,9.8,-12.29,-0.25,-1.52,3171,934,82.86,76.9,-10263,-7.04,-8.98,-154.99,-154.96,13.26,13.25
-9.4,-0.43,1.78,1102,-10135,79.0,79.76,7183,10.69,4.7,119.96,119.96,-156.85,-156.85,-11.36,-3.6,-2.25,9396,6014,69.52,76.25,-19041,-10.67,-9.84,-289.0,-251.76,90.82,69.26
-11.65,1.04,-0.53,-6150,-7546,84.28,81.04,8169,-2.6,2.3,135.02,135.01,-117.33,-117.35,-4.21,-3.46,-2.35,6996,-3473,45.18,73.5,-2775,-23.29,-12.05,-40.67,-40.8,-54.02,-53.95
-8.7,1.29,0.97,-8494,-287,79.47,80.36,8905,6.31,3.79,146.25,143.13,-6.5,-37.3,-7.2,-5.08,-0.62,-10740,-5828,54.6,62.46,21502,-4.05,-7.49,329.97,329.97,-89.98,-89.98
-7.78,-0.16,2.39,-9234,-2159,72.87,78.65,3205,17.09,7.08,59.23,59.28,-35.08,-35.08,-10.07,-5.58,-1.81,-1705,719,59.77,61.25,29488,-8.92,-7.18,451.9,451.82,9.98,9.91
-6.66,3.35,2.09,-1469,771,59.3,67.0,-3116,15.67,12.32,-37.27,-37.27,9.65,9.65,-10.28,-5.28,-0.85,10724,4700,62.51,61.66,25845,-4.22,-5.11,396.28,411.71,70.76,53.85
-8.78,4.79,4.32,-216,3018,53.71,62.04,-2250,23.37,16.37,-24.05,-24.06,43.96,43.93,-10.91,-0.17,-0.09,-3095,1804,88.97,67.64,-1706,-0.47,-2.83,-24.35,-24.07,26.54,26.56
-11.23,2.18,5.53,2478,3415,62.11,62.15,-2379,25.79,22.21,-26.02,-26.02,50.02,50.02,-11.65,1.76,3.58,683,-5078,71.11,69.76,-9896,16.89,8.94,-149.38,-149.38,-78.53,-78.53
-9.78,0.39,-0.19,5166,4636,87.46,72.0,-6519,-1.13,13.17,-89.23,-89.19,68.66,68.65,-10.41,-0.06,0.42,3670,2096,87.64,76.27,-3747,2.33,6.09,-55.51,-55.56,31.0,30.93
-8.87,0.96,-0.98,4379,4351,81.2,77.85,-4866,-6.27,0.89,-63.99,-63.99,64.31,64.31,-10.18,0.36,-2.17,2443,-359,77.81,77.28,-2984,-12.02,-5.28,-43.86,-43.86,-6.48,-6.48
-9.06,1.64,-0.09,3033,3278,79.71,78.73,-3307,-0.56,0.18,-40.19,-40.2,47.93,47.94,-9.65,0.5,-1.3,1301,188,81.79,78.99,-3676,-7.66,-6.31,-54.42,-54.42,1.87,1.87
-9.15,0.71,0.14,1780,3635,85.47,80.74,-3490,0.89,0.26,-42.98,-42.21,53.38,51.87,-9.81,-0.51,-1.33,762,-234,81.73,79.76,-4336,-7.71,-6.86,-64.5,-61.7,-4.57,-2.78
-9.0,0.7,-0.53,2188,2645,84.42,81.68,-3576,-3.36,-0.67,-44.3,-43.09,38.26,46.15,-9.75,-0.86,-1.71,1018,-204,78.92,79.56,-5759,-9.89,-7.75,-86.22,-72.0,-4.11,-3.34
-9.1,0.27,-0.75,5475,1307,85.01,82.4,-1835,-4.69,-1.5,-17.72,-26.12,17.83,27.21,-10.04,-1.59,-1.66,2320,-331,77.08,79.11,-8252,-9.3,-8.31,-124.28,-106.97,-6.05,-5.16
-10.11,2.24,-1.12,4438,985,76.11,81.54,-1696,-6.16,-2.3,-15.59,-15.6,12.92,12.93,-11.23,-1.63,-0.62,1348,3883,81.18,79.41,-9673,-3.15,-7.89,-145.98,-145.96,58.28,58.24
-9.96,1.71,0.19,2674,-5361,80.17,81.31,4158,1.06,-1.82,73.78,48.95,-83.97,-57.05,-12.37,-1.23,0.01,4885,-3318,84.33,80.15,-15438,0.04,-7.43,-233.99,-209.53,-51.66,-21.12
-10.58,0.37,-1.57,3988,-10672,81.3,81.11,8260,-8.46,-2.43,136.41,136.35,-165.05,-164.98,-8.0,-7.72,-2.72,6969,1802,44.33,75.86,-12156,-13.78,-8.92,-183.89,-183.9,26.51,26.48
-8.69,0.87,-0.27,-7624,-3575,83.98,80.93,8008,-1.8,-1.88,132.56,133.61,-56.7,-86.78,-4.18,-5.34,-0.66,-3803,-1081,37.85,53.75,12894,-5.55,-7.26,198.55,198.55,-17.5,-17.5
-8.13,-0.03,1.42,-11466,748,80.08,80.53,6437,9.92,-0.26,108.57,108.59,9.3,9.24,-8.43,-4.54,-0.52,-6181,-1557,61.52,61.52,28336,-3.13,-3.13,434.31,434.31,-24.77,-24.77
-7.08,1.49,2.42,-4325,1126,68.08,73.33,-1708,18.53,10.81,-15.78,-15.78,15.07,15.07,-10.89,-5.04,-0.44,-2499,3453,65.1,63.98,30300,-2.12,-1.9,464.3,464.3,51.72,51.72
-8.78,5.12,3.17,-2417,3922,55.56,66.84,-2796,17.35,13.17,-32.39,-32.38,57.76,57.73,-11.06,0.23,0.11,-6280,5256,88.66,74.23,13568,0.56,0.2,208.85,209.0,79.24,79.23
-7.57,-0.36,1.96,-352,2351,75.25,72.17,-1130,14.49,13.95,-6.95,-6.95,33.77,33.77,-9.58,5.52,-0.43,819,-461,59.99,65.4,-7071,-2.23,-1.01,-106.25,-106.25,-8.04,-8.04
-8.3,-0.9,-0.92,7125,860,81.21,75.72,-1628,-6.29,6.16,-14.55,-14.55,11.01,11.02,-9.3,-1.66,-1.34,-6110,1522,77.08,69.89,-7934,-8.07,-4.0,-119.43,-119.42,22.24,22.22
-8.7,0.35,-0.34,1097,4155,86.8,82.66,-7087,-2.21,0.91,-97.9,-97.9,61.32,61.32,-9.77,1.97,-1.91,-3128,-7591,74.32,71.08,-3242,-10.85,-6.2,-47.8,-67.7,-116.89,-78.24
-9.34,0.8,0.22,6341,3195,84.91,83.68,-2028,1.35,0.84,-20.66,-20.71,46.66,46.67,-9.81,0.92,-1.6,2869,-204,79.37,72.65,-4499,-9.2,-7.07,-66.99,-66.99,-4.11,-4.16
-9.09,0.97,0.01,1237,3888,83.89,83.88,-3090,0.05,0.54,-36.88,-32.38,57.24,54.3,-9.91,-0.28,-1.35,630,-85,82.09,74.33,-3790,-7.74,-7.4,-56.16,-59.17,-2.3,-2.81
-8.84,0.94,-1.22,3449,2706,80.12,83.21,-2995,-7.79,-1.37,-35.43,-33.66,39.19,47.96,-9.88,-1.27,-1.66,1504,-181,78.05,74.89,-4722,-9.49,-7.92,-70.39,-70.38,-3.76,-3.76
-9.15,0.43,-0.87,2638,1723,83.95,83.48,-3408,-5.43,-2.22,-41.73,-39.06,24.19,32.06,-9.84,-1.04,-1.66,1398,-519,78.72,75.38,-5919,-9.53,-8.39,-88.67,-83.59,-8.92,-7.49
-9.53,0.21,-1.15,4026,859,83.01,83.51,-2752,-6.88,-3.06,-31.72,-31.72,10.99,11.01,-10.25,-1.99,-1.4,1937,-711,76.65,75.49,-7405,-7.64,-8.65,-111.35,-95.25,-11.85,-9.32
-10.07,2.56,-0.67,4334,751,75.27,82.46,-1027,-3.71,-3.23,-5.38,-12.7,9.35,9.81,-11.49,-0.92,-0.59,1435,1990,84.54,76.45,-10414,-2.95,-8.46,-157.29,-136.74,29.38,16.57
-9.71,1.01,0.35,-1127,-5787,83.74,82.64,4515,2.04,-2.66,79.23,79.17,-90.47,-90.41,-11.93,-0.13,-0.59,5206,-4042,87.12,77.54,-16327,-2.81,-8.42,-247.57,-247.5,-62.71,-62.66
-10.36,0.13,-1.42,954,-11206,82.18,82.19,8847,-7.78,-2.85,145.37,126.98,-173.2,-150.2,-7.17,-7.45,-1.96,8002,1373,42.93,57.39,-11028,-10.73,-10.17,-166.67,-166.67,19.96,19.96
-9.13,0.77,-0.67,-9032,-2954,83.62,81.78,9272,-4.16,-2.51,151.86,151.84,-47.22,-47.28,-4.36,-4.76,-1.62,-5827,-1921,40.92,40.94,16011,-14.09,-14.08,246.14,246.14,-30.33,-30.33
-7.39,-0.11,1.41,-11104,-189,79.15,81.42,5275,10.82,-0.85,90.83,107.79,-5.01,-16.75,-8.9,-3.81,-0.25,-4837,-3502,66.76,58.85,30630,-1.47,-5.02,469.33,469.33,-54.47,-54.47
-7.12,1.99,2.62,-2272,1021,65.19,80.03,-3082,19.53,1.21,-36.75,-36.66,13.47,13.45,-11.67,-4.6,-0.99,-773,3928,68.03,62.49,30699,-4.51,-3.7,470.39,470.39,58.97,58.9
-9.61,6.39,4.6,-4067,2249,50.68,63.13,-889,21.71,12.97,-3.27,-3.27,32.22,32.22,-9.89,1.05,0.96,-6493,2299,81.83,68.27,2883,5.5,-0.02,45.72,163.7,34.1,40.99
-9.74,-2.2,1.92,3731,4096,73.29,73.29,-5159,10.91,10.91,-68.46,-68.46,60.41,60.41,-9.88,-0.44,-7.09,-9763,2652,54.29,65.23,-13599,-35.63,-7.57,-205.92,-205.69,39.49,39.49
-9.3,0.16,-1.76,8961,6726,79.22,77.48,-9525,-10.74,-4.22,-135.12,-135.12,100.57,100.57,-9.83,-3.72,-1.98,-347,1414,66.79,66.23,-5399,-10.69,-9.77,-80.73,-80.73,20.59,20.59
-9.0,1.22,-0.63,1300,3644,81.31,79.29,-4065,-3.97,-4.44,-51.76,-51.81,53.51,53.54,-10.19,-2.28,-2.55,-108,621,71.44,68.24,-4574,-13.72,-11.46,-68.13,-68.14,8.48,8.49
-9.13,0.53,-0.02,4519,3362,86.67,81.58,-4472,-0.11,-3.33,-57.97,-56.26,49.21,50.41,-9.67,-1.08,-1.2,3492,484,80.51,71.62,-3469,-7.03,-10.43,-51.26,-55.95,6.39,6.97
-9.15,0.49,0.11,2604,3963,86.84,82.94,-4579,0.69,-2.6,-59.61,-57.67,58.38,53.76,-9.96,-0.77,-1.3,771,-732,81.39,73.74,-2952,-7.38,-9.95,-43.37,-43.38,-12.18,-12.16
-8.96,2.1,-0.27,3405,2748,76.68,81.95,-3671,-1.71,-2.62,-45.75,-49.69,39.83,44.45,-9.96,0.04,-1.19,8,-429,83.16,79.37,-5753,-6.84,-8.15,-86.13,-86.13,-7.55,-7.55
-9.12,0.69,-0.53,4444,1335,84.55,82.51,-1931,-3.29,-2.89,-19.18,-19.2,18.26,18.28,-10.31,-1.0,-1.53,-100,1955,79.94,79.56,-9178,-8.41,-8.47,-138.42,-138.39,28.85,28.82
-10.09,2.72,-2.01,336,1947,71.45,81.08,1724,-10.9,-3.98,36.62,21.11,27.61,25.01,-13.28,-0.41,0.39,3109,-1232,87.55,81.79,-12161,1.69,-6.13,-183.96,-171.3,-19.81,-6.3
-9.21,-0.65,1.79,4453,-11058,78.31,80.84,6662,10.97,-2.12,112.01,111.95,-170.94,-170.82,-11.27,-4.04,-2.13,10488,130,67.92,78.78,-16335,-10.1,-7.53,-247.69,-247.64,0.98,0.98
-10.17,0.62,-0.56,-2249,-7661,85.31,83.16,8569,-3.13,-2.52,141.12,141.12,-119.08,-119.08,-4.73,-3.33,-1.74,9202,-45,51.6,62.49,-2726,-16.7,-13.42,-39.92,-39.92,-1.69,-1.69
-8.08,1.12,1.12,-9394,-611,78.91,81.29,8127,7.83,1.65,134.38,134.38,-11.45,-11.52,-6.91,-4.84,0.55,-3432,1217,54.83,54.84,22810,3.7,3.69,349.94,349.94,17.58,17.58
-7.65,0.72,2.01,-10662,-341,74.42,79.41,2396,14.66,5.48,46.88,71.19,-7.33,-8.49,-10.58,-5.33,-1.07,-7241,3150,62.83,60.41,28074,-5.15,-2.03,430.31,430.31,47.09,47.09
-7.03,2.45,2.24,1024,1760,64.7,76.25,-2751,16.74,8.1,-31.7,-31.64,24.75,24.73,-11.58,-2.3,-0.82,-4886,3639,78.08,67.78,23668,-3.95,-1.8,363.04,363.09,54.56,54.55
-9.32,5.11,4.35,-4068,1492,54.26,63.12,-580,22.23,16.51,1.45,1.45,20.66,20.66,-9.64,0.94,-0.74,3660,2275,82.92,77.37,108,-4.4,-2.89,3.35,3.35,33.73,33.73
-8.31,0.78,2.23,1505,3805,74.14,67.3,-3844,14.94,15.93,-48.39,-48.36,55.97,55.95,-10.35,1.47,-3.76,-7202,1679,68.71,74.11,-8398,-19.76,-9.4,-126.51,-126.43,24.63,24.64
-4.94,-4.05,1.84,6181,909,47.97,62.16,-3315,16.05,15.83,-40.31,-42.55,11.76,24.03,-8.24,-4.3,-3.94,-11754,2065,54.7,62.01,-9092,-22.96,-18.07,-137.11,-137.11,30.53,30.53
-9.14,0.88,-0.59,2453,3452,83.4,66.8,-6584,-3.69,11.49,-90.22,-90.19,50.58,50.57,-9.95,-1.96,-3.03,-2588,961,70.07,65.19,-3601,-16.63,-17.85,-53.28,-53.33,13.67,13.68
